group	value	gene_id
Background	-0.232333333333	ENSG00000157734
Background	0.672	ENSG00000198894
Background	0.26335	ENSG00000167528
Background	-0.00866666666667	ENSG00000124615
Background	-0.1865	ENSG00000111752
Background	0.518	ENSG00000189306
Background	0.0329	ENSG00000204682
Background	-0.197333333333	ENSG00000205593
Background	-0.0565	ENSG00000132970
Background	0.12665	ENSG00000170264
Background	-0.05985	ENSG00000013573
Background	0.242	ENSG00000166938
Background	-0.0875	ENSG00000064199
Background	0.685	ENSG00000198464
Background	-0.0717	ENSG00000105829
Background	0.595	ENSG00000168952
Background	0.07085	ENSG00000081014
Background	0.1318	ENSG00000093217
Background	-0.204733333333	ENSG00000177302
Background	0.316666666667	ENSG00000188343
Background	-0.112575	ENSG00000089050
Background	0.300333333333	ENSG00000147874
Background	0.007875	ENSG00000113273
Background	-0.155666666667	ENSG00000216937
Background	0.4035	ENSG00000183688
Background	0.001	ENSG00000131697
Background	-0.291425	ENSG00000126351
Background	0.2961	ENSG00000126878
Background	0.1065	ENSG00000159267
Background	-0.28205	ENSG00000160323
Background	-0.2865	ENSG00000105514
Background	-0.0671	ENSG00000177732
Background	0.08015	ENSG00000132122
Background	0.134666666667	ENSG00000119684
Background	0.023075	ENSG00000184271
Background	0.257333333333	ENSG00000100413
Background	0.206333333333	ENSG00000198690
Background	0.05058	ENSG00000078967
Background	-0.1949	ENSG00000078900
Background	-0.1575	ENSG00000138380
Background	-0.137583333333	ENSG00000182795
Background	0.02095	ENSG00000165521
Background	-0.1342	ENSG00000189337
Background	0.19835	ENSG00000103599
Background	-0.02605	ENSG00000112655
Background	-0.252	ENSG00000173210
Background	-0.0445	ENSG00000120913
Background	0.3699	ENSG00000170854
Background	-0.1486	ENSG00000167074
Background	-0.0495	ENSG00000233822
Background	-0.871333333333	ENSG00000018408
Background	-0.0869	ENSG00000099365
Background	0.4219	ENSG00000129007
Background	-0.0514	ENSG00000057935
Background	-0.22474	ENSG00000112378
Background	-0.0475666666667	ENSG00000173451
Background	-0.0865983333333	ENSG00000160961
Background	0.188033333333	ENSG00000114423
Background	0.13496	ENSG00000176624
Background	0.268666666667	ENSG00000182923
Background	-0.162	ENSG00000178921
Background	-0.381	ENSG00000188549
Background	-0.13475	ENSG00000160959
Background	0.308	ENSG00000110042
Background	0.006775	ENSG00000115042
Background	0.307666666667	ENSG00000140263
Background	0.357666666667	ENSG00000122550
Background	0.0725	ENSG00000135472
Background	0.26925	ENSG00000144535
Background	0.421	ENSG00000101343
Background	0.28	ENSG00000019505
Background	-0.11280875	ENSG00000087502
Background	-0.3545	ENSG00000055163
Background	-0.297	ENSG00000186862
Background	0.418666666667	ENSG00000197296
Background	0.132666666667	ENSG00000176533
Background	0.05315	ENSG00000127831
Background	0.232966666667	ENSG00000170464
Background	-0.108475	ENSG00000111817
Background	0.217546666667	ENSG00000103351
Background	1.09	ENSG00000169330
Background	0.0170333333333	ENSG00000102385
Background	0.43828	ENSG00000073464
Background	0.0243333333333	ENSG00000156873
Background	-0.672	ENSG00000155755
Background	0.15452	ENSG00000128536
Background	-0.0326266666667	ENSG00000101871
Background	0.1999095	ENSG00000185842
Background	0.121788333333	ENSG00000154864
Background	0.375333333333	ENSG00000171914
Background	0.0121	ENSG00000127124
Background	0.7755	ENSG00000107249
Background	0.20254	ENSG00000092978
Background	-0.0104833333333	ENSG00000165238
Background	0.3005	ENSG00000160194
Background	0.0657	ENSG00000184939
Background	0.05765	ENSG00000137802
Background	0.05648	ENSG00000087258
Background	0.1175	ENSG00000180104
Background	0.0535	ENSG00000125863
Background	-0.1355	ENSG00000196663
Background	0.28345	ENSG00000130544
Background	0.154266666667	ENSG00000102230
Background	0.1482	ENSG00000179532
Background	0.001446	ENSG00000136828
Background	0.0425	ENSG00000154237
Background	-0.02734	ENSG00000139083
Background	0.396545	ENSG00000101846
Background	0.454	ENSG00000173681
Background	0.1241	ENSG00000111832
Background	-0.10785	ENSG00000122729
Background	-0.07645	ENSG00000114656
Background	0.55475	ENSG00000197594
Background	-0.156	ENSG00000105227
Background	-0.1535	ENSG00000167383
Background	-0.633	ENSG00000075826
Background	0.13805	ENSG00000174705
Background	-0.0383	ENSG00000079482
Background	-0.5535	ENSG00000022567
Background	0.10055	ENSG00000143248
Background	-0.116	ENSG00000106526
Background	-0.0824	ENSG00000121406
Background	0.0231166666667	ENSG00000119321
Background	0.143675	ENSG00000203666
Background	0.177	ENSG00000187118
Background	0.191885714286	ENSG00000016391
Background	-0.06966	ENSG00000065534
Background	-0.174	ENSG00000138670
Background	-0.07425	ENSG00000156398
Background	0.00651666666667	ENSG00000082805
Background	-0.2199	ENSG00000117016
Background	-0.016	ENSG00000113971
Background	-0.0277	ENSG00000144645
Background	-0.038675	ENSG00000148516
Background	-0.0794	ENSG00000185808
Background	0.03802	ENSG00000158486
Background	-0.178	ENSG00000183826
Background	0.00721333333333	ENSG00000122778
Background	0.267	ENSG00000106692
Background	0.09175	ENSG00000148814
Background	0.184933333333	ENSG00000119661
Background	0.4955	ENSG00000164070
