"ID"	"adj.P.Val"	"P.Value"	"logFC"	"Gene.symbol"
"239406_at"	"0.7323"	"0.17220284"	"-4.97e-01"	"ZSCAN9"
"233416_at"	"0.7323"	"0.1722166"	"-2.57e-01"	"GNG8"
"232721_at"	"0.7323"	"0.17221956"	"-6.62e-01"	"TRIM55"
"1560156_at"	"0.7323"	"0.17222409"	"-7.73e-01"	"LOC101928054"
"235104_at"	"0.7323"	"0.17224987"	"-1.65"	"ERAP2"
"226356_at"	"0.7323"	"0.17226218"	"-1.56e-01"	"MIGA2"
"224854_s_at"	"0.7323"	"0.17227518"	"-2.64e-01"	"SLAIN2"
"214512_s_at"	"0.7323"	"0.17229132"	"-4.82e-01"	"SUB1"
"230018_at"	"0.7323"	"0.17232945"	"-2.20e-01"	"DPP9"
"216664_at"	"0.7323"	"0.17233081"	"-1.65e-01"	"LOC101929148"
"233623_at"	"0.7323"	"0.17236141"	"-2.41e-01"	""
"239287_at"	"0.7323"	"0.17238012"	"2.34e-01"	"LOC102724714"
"39891_at"	"0.7323"	"0.17239239"	"-6.18e-01"	"ZNF710"
"210813_s_at"	"0.7323"	"0.17243464"	"-1.13"	"XRCC4"
"1569580_a_at"	"0.7323"	"0.17244447"	"-2.58e-01"	""
"227955_s_at"	"0.7323"	"0.17244544"	"5.25e-01"	"EFNA5"
"1554037_a_at"	"0.7323"	"0.17245681"	"-2.46e-01"	"ZBTB24"
"203429_s_at"	"0.7323"	"0.17245944"	"-5.52e-01"	"SUCO"
"217663_at"	"0.7323"	"0.17246627"	"-2.58e-01"	"ZNF234"
"239602_at"	"0.7323"	"0.17247202"	"-1.78e-01"	"BRWD1-IT2"
"217773_s_at"	"0.7323"	"0.17249476"	"3.61e-01"	"NDUFA4"
"1553719_s_at"	"0.7323"	"0.17251304"	"4.12e-01"	"ZNF548"
"200789_at"	"0.7323"	"0.17252889"	"4.13e-01"	"ECH1"
"209843_s_at"	"0.7323"	"0.17253317"	"-1.87e-01"	"SOX10"
"1553639_a_at"	"0.7323"	"0.17253887"	"-5.56e-01"	"PPARGC1B"
"240925_at"	"0.7323"	"0.17255237"	"2.01e-01"	""
"202500_at"	"0.7323"	"0.17255501"	"-3.26e-01"	"DNAJB2"
"1557692_a_at"	"0.7323"	"0.17255541"	"-1.53e-01"	"GATM"
"243475_at"	"0.7323"	"0.17255695"	"-3.73e-01"	"CBL"
"211651_s_at"	"0.7323"	"0.17255788"	"5.44e-01"	"LAMB1"
"221440_s_at"	"0.7323"	"0.17256659"	"-5.44e-01"	"RBBP9"
"227414_at"	"0.7323"	"0.17257415"	"-9.16e-01"	"RHBDD1"
"208110_x_at"	"0.7323"	"0.17258227"	"2.20e-01"	"MED25"
"1559436_x_at"	"0.7323"	"0.17258629"	"-3.40e-01"	""
"210809_s_at"	"0.7323"	"0.17259457"	"1.93e-01"	"POSTN"
"238666_at"	"0.7323"	"0.17261429"	"-2.64e-01"	""
"222520_s_at"	"0.7323"	"0.17261583"	"-2.18e-01"	"IFT57"
"233094_at"	"0.7323"	"0.17262425"	"-1.61e-01"	""
"1554273_a_at"	"0.7323"	"0.1726478"	"-2.57"	"ERAP2"
"201359_at"	"0.7323"	"0.17266854"	"-4.56e-01"	"COPB1"
"1560086_at"	"0.7323"	"0.17270892"	"-1.82e-01"	""
"1562052_at"	"0.7323"	"0.17271183"	"-1.85e-01"	"LOC101927159"
"235994_s_at"	"0.7323"	"0.17271707"	"2.08e-01"	"TINCR"
"220629_at"	"0.7323"	"0.17271859"	"-1.88e-01"	"KCNQ1DN"
"213424_at"	"0.7323"	"0.1727212"	"1.82e-01"	"KIAA0895"
"211571_s_at"	"0.7323"	"0.17273279"	"7.91e-01"	"VCAN"
"209375_at"	"0.7323"	"0.17274072"	"3.82e-01"	"XPC"
"235399_at"	"0.7323"	"0.17274757"	"2.16e-01"	"ERCC2"
"1563120_at"	"0.7323"	"0.17274852"	"-2.12e-01"	"LOC100131270///LOC100129029"
"219814_at"	"0.7323"	"0.17275059"	"2.55e-01"	"MBNL3"
"244665_at"	"0.7323"	"0.17277749"	"-3.79e-01"	""
"231343_at"	"0.7323"	"0.17278223"	"-2.29e-01"	""
"225341_at"	"0.7323"	"0.17278415"	"-5.61e-01"	"MTERF2"
"205711_x_at"	"0.7323"	"0.17279081"	"-2.77e-01"	"ATP5C1"
"1552276_a_at"	"0.7323"	"0.17282117"	"-1.00"	"VPS18"
"204653_at"	"0.7323"	"0.17283843"	"2.63e-01"	"TFAP2A"
"1558846_at"	"0.7323"	"0.17283944"	"-1.53e-01"	"PNLIPRP3"
"229793_at"	"0.7323"	"0.17288987"	"-5.85e-01"	"ASAH2B"
"213022_s_at"	"0.7323"	"0.17290574"	"-4.53e-01"	"UTRN"
"222791_at"	"0.7323"	"0.17291363"	"-4.72e-01"	"RSBN1"
"230004_at"	"0.7323"	"0.17291598"	"-3.76e-01"	"USP24"
"205441_at"	"0.7323"	"0.17291902"	"2.27e-01"	"OCEL1"
"1567576_at"	"0.7323"	"0.1729256"	"-2.09e-01"	""
"226945_at"	"0.7323"	"0.1729401"	"-6.21e-01"	"RHBDD1"
"1556099_at"	"0.7323"	"0.17294561"	"1.98e-01"	"LINC00290"
"1570130_at"	"0.7323"	"0.17295087"	"-1.61e-01"	"SPATS2"
"231809_x_at"	"0.7323"	"0.17295794"	"2.63e-01"	"PDCD7"
"212067_s_at"	"0.7323"	"0.17296464"	"8.50e-01"	"C1R"
"238078_at"	"0.7323"	"0.17298393"	"-4.82e-01"	"SEC22A"
"224941_at"	"0.7323"	"0.17298631"	"8.92e-01"	"PAPPA"
"1555947_at"	"0.7323"	"0.17299685"	"2.00e-01"	"FAM120A"
"206624_at"	"0.7323"	"0.17301576"	"-1.64"	"USP9Y"
"201796_s_at"	"0.7323"	"0.17303205"	"-1.13"	"VARS"
"214368_at"	"0.7323"	"0.17304583"	"-1.89e-01"	"RASGRP2"
"240612_at"	"0.7323"	"0.173049"	"-1.89e-01"	""
"1557114_a_at"	"0.7323"	"0.17308094"	"-4.78e-01"	"ZNF561-AS1"
"216903_s_at"	"0.7323"	"0.17310325"	"-5.01e-01"	"MICU1"
"205217_at"	"0.7323"	"0.17312534"	"-7.25e-01"	"TIMM8A"
"238428_at"	"0.7323"	"0.17312787"	"-4.70e-01"	"KCNJ15"
"224652_at"	"0.7323"	"0.17316112"	"-4.83e-01"	"CCNY"
"1555666_at"	"0.7323"	"0.17316284"	"1.44e-01"	"PTPRS"
"217502_at"	"0.7323"	"0.17316639"	"-1.75"	"IFIT2"
"208693_s_at"	"0.7323"	"0.17319583"	"-4.44e-01"	"GARS"
"223679_at"	"0.7323"	"0.17321114"	"-1.81e-01"	"CTNNB1"
"240072_at"	"0.7323"	"0.17321561"	"-2.01e-01"	"ASXL2"
"236957_at"	"0.7323"	"0.17323211"	"-8.00e-01"	"CDCA2"
"232145_at"	"0.7323"	"0.17323222"	"3.12e-01"	"C2orf68"
"220721_at"	"0.7323"	"0.17323765"	"-2.58e-01"	"ZNF614"
"1566228_at"	"0.7323"	"0.17324853"	"1.53e-01"	""
"1556381_at"	"0.7323"	"0.1732696"	"-2.99e-01"	"NAA15"
"227892_at"	"0.7323"	"0.17328804"	"-9.33e-01"	"PRKAA2"
"201491_at"	"0.7323"	"0.17330013"	"-3.78e-01"	"AHSA1"
"1556683_x_at"	"0.7323"	"0.17331723"	"1.51e-01"	""
"231229_at"	"0.7323"	"0.1733214"	"-2.34e-01"	"HILS1"
"220161_s_at"	"0.7323"	"0.17332291"	"-4.38e-01"	"EPB41L4B"
"1557064_s_at"	"0.7323"	"0.17333389"	"-4.75e-01"	"HGSNAT"
"225503_at"	"0.7323"	"0.17333804"	"-5.01e-01"	"DHRSX"
"236712_at"	"0.7323"	"0.17334798"	"-2.35e-01"	""
"218855_at"	"0.7323"	"0.17337359"	"-6.03e-01"	"TPRA1"
"227662_at"	"0.7323"	"0.17338997"	"1.71"	"SYNPO2"
"1567065_at"	"0.7323"	"0.17340953"	"-3.41e-01"	"OR1Q1"
"1565730_at"	"0.7323"	"0.17340991"	"-1.86e-01"	""
"1555960_at"	"0.7323"	"0.17343947"	"-5.07e-01"	"HINT1"
"200776_s_at"	"0.7323"	"0.17344119"	"-5.62e-01"	"BZW1"
"239270_at"	"0.7323"	"0.1734524"	"1.42e-01"	"PLCXD3"
"224842_at"	"0.7323"	"0.17347031"	"-5.68e-01"	"LOC101060386///BOLA2///SMG1"
"237495_at"	"0.7323"	"0.17348512"	"-1.64e-01"	"MPP7"
"1553657_at"	"0.7323"	"0.17349477"	"2.36e-01"	"VWA3A"
"1554131_at"	"0.7323"	"0.17350049"	"-1.63e-01"	"CCSER2"
"1557021_s_at"	"0.7323"	"0.17350224"	"-1.31e-01"	"LOC100507250"
"201411_s_at"	"0.7323"	"0.1735045"	"-1.15"	"PLEKHB2"
"217124_at"	"0.7323"	"0.17350941"	"-3.31e-01"	"IQCE"
"206574_s_at"	"0.7323"	"0.17351269"	"2.28e-01"	"PTP4A3"
"233340_at"	"0.7323"	"0.17353375"	"-1.25e-01"	"SPINK13"
"229431_at"	"0.7323"	"0.17353977"	"-5.50e-01"	"RFXAP"
"232753_at"	"0.7323"	"0.17356207"	"2.67e-01"	"ZNF346"
"1569634_at"	"0.7323"	"0.17358827"	"-2.10e-01"	"SEPSECS"
"210191_s_at"	"0.7323"	"0.17359468"	"-4.18e-01"	"PHTF1"
"1568785_a_at"	"0.7323"	"0.17359726"	"1.74e-01"	"LOC102725116"
"226253_at"	"0.7323"	"0.17360569"	"1.87e-01"	"LRRC45"
"203145_at"	"0.7323"	"0.17362585"	"-9.64e-01"	"SPAG5"
"236835_at"	"0.7323"	"0.17365244"	"-2.93e-01"	"FUT8-AS1"
"242261_at"	"0.7323"	"0.17366068"	"-2.44e-01"	"IREB2"
"201773_at"	"0.7323"	"0.17369633"	"-2.29e-01"	"ADNP"
"244198_at"	"0.7323"	"0.17371353"	"-2.84e-01"	"RANBP17"
"205656_at"	"0.7323"	"0.17373748"	"-1.72e-01"	"PCDH17"
"1566638_at"	"0.7323"	"0.17376143"	"-2.98e-01"	""
"204452_s_at"	"0.7323"	"0.17376313"	"4.01e-01"	"FZD1"
"200876_s_at"	"0.7323"	"0.17376982"	"-2.15e-01"	"PSMB1"
"243629_x_at"	"0.7323"	"0.17378225"	"-2.42e-01"	"MFI2-AS1"
"229495_at"	"0.7323"	"0.17378466"	"-1.57e-01"	"PM20D2"
"225569_at"	"0.7323"	"0.17378984"	"-6.44e-01"	"CASC7///AGO2"
"214941_s_at"	"0.7323"	"0.17379486"	"-2.53e-01"	"PRPF40A"
"1558181_at"	"0.7323"	"0.17381436"	"2.03e-01"	""
"240027_at"	"0.7323"	"0.17381463"	"4.30e-01"	"LIN7A"
"217646_at"	"0.7323"	"0.17381724"	"3.92e-01"	"SURF1"
"241458_at"	"0.7323"	"0.17383124"	"-7.43e-01"	""
"218182_s_at"	"0.7323"	"0.17387254"	"-1.57"	"CLDN1"
"205485_at"	"0.7323"	"0.17387471"	"-1.85e-01"	"RYR1"
"235638_at"	"0.7323"	"0.17388764"	"1.44e-01"	"RASSF6"
"201546_at"	"0.7323"	"0.17395807"	"-7.02e-01"	"TRIP12"
"204906_at"	"0.7323"	"0.17396931"	"1.01"	"RPS6KA2"
"201112_s_at"	"0.7323"	"0.17398203"	"-6.29e-01"	"CSE1L"
"1562906_at"	"0.7323"	"0.17398753"	"-5.06e-01"	"FAM170A"
"202457_s_at"	"0.7323"	"0.17400141"	"-3.12e-01"	"PPP3CA"
"225992_at"	"0.7323"	"0.17400573"	"-3.33e-01"	"MLLT10"
"232586_x_at"	"0.7323"	"0.17401337"	"-4.86e-01"	"LOC100133315"
"229449_at"	"0.7323"	"0.17401612"	"-2.56e-01"	""
"213668_s_at"	"0.7323"	"0.17401831"	"1.25"	"SOX4"
"1560908_at"	"0.7323"	"0.17402838"	"1.57e-01"	""
"233783_at"	"0.7323"	"0.17404525"	"-2.29e-01"	""
"204223_at"	"0.7323"	"0.17404687"	"3.40e-01"	"PRELP"
"212041_at"	"0.7323"	"0.17405143"	"-5.07e-01"	"ATP6V0D1"
"219870_at"	"0.7323"	"0.17405871"	"1.76e-01"	"ATF7IP2"
"231114_at"	"0.7323"	"0.17408095"	"2.05e-01"	"SPATA22"
"238619_at"	"0.7323"	"0.17408879"	"-5.05e-01"	""
"237894_at"	"0.7323"	"0.17411629"	"-1.84e-01"	"C3orf22"
"227842_at"	"0.7323"	"0.17411765"	"1.70e-01"	"RAB30"
"237945_at"	"0.7323"	"0.17412648"	"-7.53e-01"	""
"238688_at"	"0.7323"	"0.17414627"	"-6.54e-01"	"TPM1"
"207818_s_at"	"0.7323"	"0.17415628"	"-4.53e-01"	"HTR7"
"209797_at"	"0.7323"	"0.17415874"	"-3.41e-01"	"CNPY2"
"212607_at"	"0.7323"	"0.17418709"	"-2.91e-01"	"AKT3"
"222514_at"	"0.7323"	"0.17418814"	"-9.11e-01"	"RRAGC"
"221414_s_at"	"0.7323"	"0.17419684"	"-1.73e-01"	"DEFB126"
"214408_s_at"	"0.7323"	"0.17420695"	"-1.52e-01"	"RFPL1S///RFPL3S"
"215548_s_at"	"0.7323"	"0.17429064"	"-5.68e-01"	"SCFD1"
"1555834_at"	"0.7323"	"0.17429714"	"-3.18e-01"	"UCHL1"
"230411_at"	"0.7323"	"0.17430456"	"-5.43e-01"	"UBE2V2"
"1558852_at"	"0.7323"	"0.17430795"	"1.74e-01"	""
"232252_at"	"0.7323"	"0.17433938"	"-1.63e-01"	"DUSP27"
"225207_at"	"0.7323"	"0.17435425"	"2.26"	"PDK4"
"214152_at"	"0.7323"	"0.17437053"	"3.83e-01"	"DYX1C1-CCPG1///CCPG1"
"203434_s_at"	"0.7323"	"0.17438207"	"-1.53"	"MME"
"224410_s_at"	"0.7323"	"0.17440164"	"-8.97e-01"	"LMBR1"
"240665_at"	"0.7323"	"0.17442159"	"2.17e-01"	""
"214959_s_at"	"0.7323"	"0.17446739"	"-8.56e-01"	"API5"
"227409_at"	"0.7323"	"0.17447051"	"3.59e-01"	"PPP1R3E"
"1569624_at"	"0.7323"	"0.17447346"	"-1.44e-01"	""
"224085_at"	"0.7323"	"0.17449398"	"-2.34e-01"	""
"226812_at"	"0.7323"	"0.17450763"	"-5.20e-01"	""
"1557314_at"	"0.7323"	"0.17451223"	"-2.12e-01"	"DPY19L2P3"
"217854_s_at"	"0.7323"	"0.17451243"	"-3.79e-01"	"POLR2E"
"1565697_at"	"0.7323"	"0.17451342"	"-1.88e-01"	""
"217431_x_at"	"0.7323"	"0.17451373"	"1.53e-01"	"CYBB"
"238178_at"	"0.7323"	"0.17453569"	"6.17e-01"	""
"224590_at"	"0.7323"	"0.17455152"	"1.63"	"XIST"
"207239_s_at"	"0.7323"	"0.17457991"	"-4.05e-01"	"CDK16"
"211097_s_at"	"0.7323"	"0.17458705"	"-4.79e-01"	"PBX2"
"240376_s_at"	"0.7323"	"0.17460789"	"-2.07e-01"	""
"226955_at"	"0.7323"	"0.17461281"	"-6.97e-01"	"AFAP1L1"
"1555923_a_at"	"0.7323"	"0.1746213"	"4.86e-01"	"CASC10"
"222900_at"	"0.7323"	"0.17463426"	"-1.37"	"NRIP3"
"232054_at"	"0.7323"	"0.17464086"	"1.77e-01"	"LOC101926951///PCDH20"
"205255_x_at"	"0.7323"	"0.17467507"	"4.96e-01"	"TCF7"
"210057_at"	"0.7323"	"0.17468497"	"-8.45e-01"	"LOC101060386///BOLA2///SMG1"
"209975_at"	"0.7323"	"0.17468602"	"2.60e-01"	"CYP2E1"
"216602_s_at"	"0.7323"	"0.17470912"	"-9.10e-01"	"FARSA"
"1557849_at"	"0.7323"	"0.17473938"	"-1.61e-01"	"LOC105377421"
"209092_s_at"	"0.7323"	"0.17475402"	"-7.70e-01"	"GLOD4"
"202875_s_at"	"0.7323"	"0.17475426"	"-2.24e-01"	"PBX2"
"215129_at"	"0.7323"	"0.17475563"	"-2.09e-01"	"PIK3C2G"
"243007_at"	"0.7323"	"0.17476074"	"3.30e-01"	"TTC5"
"224942_at"	"0.7323"	"0.17476455"	"6.71e-01"	"PAPPA"
"205339_at"	"0.7323"	"0.17477666"	"-6.33e-01"	"STIL"
"204923_at"	"0.7323"	"0.17479043"	"-1.70e-01"	"SASH3"
"1566968_at"	"0.7323"	"0.17481769"	"-1.08"	"SPRY4-IT1"
"234675_x_at"	"0.7323"	"0.17482993"	"-4.20e-01"	""
"236607_at"	"0.7323"	"0.17484267"	"-1.42e-01"	""
"205177_at"	"0.7323"	"0.17485031"	"2.25e-01"	"TNNI1"
"234828_at"	"0.7323"	"0.17486356"	"3.85e-01"	""
"207401_at"	"0.7323"	"0.1748693"	"-2.09e-01"	"PROX1"
"221447_s_at"	"0.7323"	"0.17487439"	"2.70e-01"	"GLT8D2"
"221634_at"	"0.7323"	"0.17488795"	"-3.61e-01"	"RPL23AP7///CENPBD1P1"
"236678_at"	"0.7323"	"0.17488822"	"3.97e-01"	""
"1569545_at"	"0.7323"	"0.17489039"	"-2.97e-01"	""
"225799_at"	"0.7323"	"0.17490941"	"-5.05e-01"	"LOC101930489///MIR4435-2HG///LINC00152"
"207849_at"	"0.7323"	"0.17493871"	"-1.43e-01"	"IL2"
"208905_at"	"0.7323"	"0.17494268"	"-3.36e-01"	"CYCS"
"235078_at"	"0.7323"	"0.17495932"	"-6.26e-01"	""
"225024_at"	"0.7323"	"0.17496127"	"2.60e-01"	"RPRD1B"
"216281_at"	"0.7323"	"0.174965"	"-2.07e-01"	"DICER1"
"203741_s_at"	"0.7323"	"0.17498152"	"-8.05e-01"	"ADCY7"
"216651_s_at"	"0.7323"	"0.17499636"	"-2.58e-01"	"GAD2"
"235707_at"	"0.7323"	"0.17502252"	"-6.20e-01"	"SMIM13"
"207641_at"	"0.7323"	"0.17505329"	"2.03e-01"	"TNFRSF13B"
"219148_at"	"0.7323"	"0.1750653"	"-1.53"	"PBK"
"1561445_at"	"0.7323"	"0.17509986"	"-1.89e-01"	""
"233590_at"	"0.7323"	"0.17510335"	"1.52e-01"	"MIR3681HG"
"1569815_x_at"	"0.7323"	"0.17510559"	"1.61e-01"	"STRN"
"233283_at"	"0.7323"	"0.17511197"	"-1.86e-01"	""
"235923_at"	"0.7323"	"0.17514779"	"-7.50e-01"	"VTI1A"
"201012_at"	"0.7323"	"0.17514795"	"-4.48e-01"	"ANXA1"
"1563296_at"	"0.7323"	"0.17515178"	"-1.89e-01"	"LINC00572"
"1559458_at"	"0.7323"	"0.17516892"	"2.10e-01"	"LTBR"
"234041_at"	"0.7323"	"0.17517488"	"1.77e-01"	""
"212468_at"	"0.7323"	"0.17518354"	"-2.40e-01"	"SPAG9"
"212749_s_at"	"0.7323"	"0.17518674"	"-4.59e-01"	"RCHY1"
"213929_at"	"0.7323"	"0.17521878"	"-2.12e-01"	"EXPH5"
"242311_x_at"	"0.7323"	"0.17522112"	"2.04e-01"	""
"1552490_at"	"0.7323"	"0.17523215"	"-2.45e-01"	"LACE1"
"206378_at"	"0.7323"	"0.17523467"	"1.88e-01"	"SCGB2A2"
"218684_at"	"0.7323"	"0.17524334"	"-3.94e-01"	"LRRC8D"
"1557293_at"	"0.7323"	"0.17524942"	"-2.73e-01"	"LINC00969"
"208884_s_at"	"0.7323"	"0.17525084"	"-5.54e-01"	"UBR5"
"228299_at"	"0.7323"	"0.17528332"	"3.63e-01"	"KCTD20"
"222457_s_at"	"0.7323"	"0.17528848"	"-1.72"	"LIMA1"
"236276_at"	"0.7323"	"0.17529207"	"-2.28e-01"	""
"216088_s_at"	"0.7323"	"0.17530343"	"-1.92e-01"	"PSMA7"
"1554187_at"	"0.7323"	"0.17530712"	"2.85e-01"	"LOC554206"
"236497_at"	"0.7323"	"0.17531319"	"2.98e-01"	"LOC729683"
"1556987_s_at"	"0.7323"	"0.17532376"	"-2.23e-01"	"OR2H1"
"32699_s_at"	"0.7323"	"0.17535707"	"-1.17"	"PVR"
"1564475_s_at"	"0.7323"	"0.17538629"	"-1.72e-01"	"ZBED3-AS1"
"216150_at"	"0.7323"	"0.17540877"	"1.69e-01"	""
"222941_at"	"0.7323"	"0.1754416"	"7.37e-01"	"USP46"
"215415_s_at"	"0.7323"	"0.17545864"	"-5.48e-01"	"LYST"
"1559096_x_at"	"0.7323"	"0.17546793"	"-5.32e-01"	"FBXO9"
"234632_x_at"	"0.7323"	"0.17547524"	"1.67e-01"	""
"1565150_at"	"0.7323"	"0.17548587"	"2.43e-01"	"GDPGP1"
"231556_at"	"0.7323"	"0.17551226"	"-1.74e-01"	""
"205621_at"	"0.7323"	"0.17551457"	"-4.15e-01"	"ALKBH1"
"1560262_at"	"0.7323"	"0.17551492"	"3.01e-01"	""
"229948_at"	"0.7323"	"0.17553671"	"4.92e-01"	""
"228623_at"	"0.7323"	"0.17554224"	"-2.63e-01"	""
"232185_at"	"0.7323"	"0.1755558"	"-1.96e-01"	"MROH8"
"227497_at"	"0.7323"	"0.17563595"	"6.41e-01"	"SOX6"
"215118_s_at"	"0.7323"	"0.17565721"	"1.72e-01"	"IGH"
"209268_at"	"0.7323"	"0.17565823"	"-4.75e-01"	"VPS45"
"234109_x_at"	"0.7323"	"0.17566099"	"2.45e-01"	"ONECUT3"
"238230_x_at"	"0.7323"	"0.17566563"	"-2.18e-01"	"MAN2C1"
"233655_s_at"	"0.7323"	"0.17569598"	"-1.51"	"HAUS6"
"215115_x_at"	"0.7323"	"0.1756981"	"-2.38e-01"	"NTRK3"
"219131_at"	"0.7323"	"0.17572132"	"-6.09e-01"	"UBIAD1"
"212246_at"	"0.7323"	"0.17575451"	"-5.68e-01"	"MCFD2"
"241415_at"	"0.7323"	"0.17575735"	"-3.18e-01"	""
"1553778_at"	"0.7323"	"0.17575863"	"-2.70e-01"	"WBSCR27"
"1557991_at"	"0.7323"	"0.17576441"	"-2.35e-01"	"METTL6"
"204890_s_at"	"0.7323"	"0.17577026"	"-1.57e-01"	"LCK"
"238180_at"	"0.7323"	"0.17578582"	"-3.41e-01"	"LOC102724094"
"210972_x_at"	"0.7323"	"0.17579443"	"1.65e-01"	"TRAC///TRAJ17///TRAV20///TRDV2"
"228323_at"	"0.7323"	"0.17579943"	"-1.09"	"KNL1"
"206187_at"	"0.7323"	"0.17581483"	"-5.66e-01"	"PTGIR"
"223603_at"	"0.7323"	"0.17581849"	"-4.78e-01"	"RNF112"
"1566041_at"	"0.7323"	"0.17582701"	"1.34e-01"	""
"203500_at"	"0.7323"	"0.17582894"	"-4.28e-01"	"GCDH"
"210470_x_at"	"0.7323"	"0.17583413"	"-3.54e-01"	"NONO"
"209885_at"	"0.7323"	"0.17584151"	"-6.37e-01"	"RHOD"
"206035_at"	"0.7323"	"0.17585379"	"-2.25e-01"	"REL"
"35150_at"	"0.7323"	"0.17585472"	"-2.44e-01"	"CD40"
"216332_at"	"0.7323"	"0.17586682"	"1.84e-01"	"POU6F1"
"207971_s_at"	"0.7323"	"0.17586798"	"2.35e-01"	"CEP68"
"212981_s_at"	"0.7323"	"0.17587804"	"4.85e-01"	"LOC100294033///TCAF1"
"222267_at"	"0.7323"	"0.17591013"	"-2.03e-01"	"TMEM209"
"1557651_x_at"	"0.7323"	"0.17592942"	"-3.56e-01"	"GALE"
"213948_x_at"	"0.7323"	"0.17593565"	"-2.10e-01"	"CADM3"
"1555274_a_at"	"0.7323"	"0.175949"	"-9.79e-01"	"EPT1"
"225455_at"	"0.7323"	"0.17595514"	"-3.76e-01"	"TADA1"
"214550_s_at"	"0.7323"	"0.17596195"	"-4.35e-01"	"TNPO3"
"44617_at"	"0.7323"	"0.17596221"	"-4.37e-01"	"OGFOD2"
"201660_at"	"0.7323"	"0.17597101"	"2.53e-01"	"ACSL3"
"215946_x_at"	"0.7323"	"0.17600267"	"3.36e-01"	"IGLL3P"
"203127_s_at"	"0.7323"	"0.17600436"	"-6.19e-01"	"SPTLC2"
"221638_s_at"	"0.7323"	"0.17603621"	"-5.53e-01"	"STX16"
"209721_s_at"	"0.7323"	"0.17603933"	"-6.75e-01"	"IFFO1"
"227796_at"	"0.7323"	"0.17604741"	"4.01e-01"	"ZFP62"
"204290_s_at"	"0.7323"	"0.17607598"	"5.37e-01"	"ALDH6A1"
"233725_at"	"0.7323"	"0.17611185"	"-1.73e-01"	""
"235891_at"	"0.7323"	"0.17613143"	"2.80e-01"	"DNM3OS"
"218211_s_at"	"0.7323"	"0.17613698"	"-1.16"	"MLPH"
"238064_at"	"0.7323"	"0.1761573"	"-6.18e-01"	""
"235596_at"	"0.7323"	"0.17617127"	"1.84e-01"	""
"1569108_a_at"	"0.7323"	"0.17624308"	"1.63e-01"	"ZNF589"
"214946_x_at"	"0.7323"	"0.17624861"	"-6.39e-01"	"LOC101930591///FAM21A///FAM21C"
"229497_at"	"0.7323"	"0.17626078"	"2.64e-01"	"ANKDD1A"
"236916_at"	"0.7323"	"0.17629583"	"3.45e-01"	""
"208104_s_at"	"0.7323"	"0.17630256"	"-2.93e-01"	"TSC22D4"
"35160_at"	"0.7323"	"0.17630877"	"6.28e-01"	"LDB1"
"1569728_at"	"0.7323"	"0.17631317"	"1.65e-01"	"LINC00423"
"1559268_at"	"0.7323"	"0.17632888"	"1.35e-01"	"ADAM23"
"201801_s_at"	"0.7323"	"0.17632976"	"-1.22"	"SLC29A1"
"208040_s_at"	"0.7323"	"0.17633169"	"-2.11e-01"	"MYBPC3"
"217234_s_at"	"0.7323"	"0.17635629"	"-1.44"	"EZR"
"232036_at"	"0.7323"	"0.17635838"	"-7.82e-01"	"KLC1"
"229332_at"	"0.7323"	"0.17637755"	"1.70e-01"	"HPDL"
"220725_x_at"	"0.7323"	"0.17638277"	"-3.53e-01"	"DNAH3"
"224903_at"	"0.7323"	"0.17639491"	"-3.65e-01"	"UTP4"
"210502_s_at"	"0.7323"	"0.17639814"	"-6.27e-01"	"PPIE"
"213397_x_at"	"0.7323"	"0.17639853"	"6.34e-01"	"RNASE4"
"209452_s_at"	"0.7323"	"0.17639874"	"2.32e-01"	"VTI1B"
"232195_at"	"0.7323"	"0.17642733"	"1.90e-01"	"GPR158"
"232819_s_at"	"0.7323"	"0.1764362"	"-2.40e-01"	"LTBR"
"1567224_at"	"0.7323"	"0.17644508"	"-1.43"	"HMGA2"
"204882_at"	"0.7323"	"0.17644549"	"-1.13"	"ARHGAP25"
"216988_s_at"	"0.7323"	"0.17646232"	"-5.11e-01"	"PTP4A2"
"203482_at"	"0.7323"	"0.17647127"	"-5.29e-01"	"SLF2"
"238878_at"	"0.7323"	"0.17649384"	"-1.81e-01"	"ARX"
"1558755_x_at"	"0.7323"	"0.17652741"	"-6.50e-01"	"ZNF763"
"230017_at"	"0.7323"	"0.17653464"	"-5.10e-01"	""
"216076_at"	"0.7323"	"0.1765735"	"-2.61e-01"	"L3MBTL1"
"235311_at"	"0.7323"	"0.17657784"	"1.54e-01"	"FKBP14"
"1555910_at"	"0.7323"	"0.1765804"	"-4.50e-01"	"PTCD2"
"217371_s_at"	"0.7323"	"0.17658699"	"-2.20e-01"	"IL15"
"207992_s_at"	"0.7323"	"0.17661666"	"-7.68e-01"	"AMPD3"
"200829_x_at"	"0.7323"	"0.17662922"	"-3.01e-01"	"ZNF207"
"233680_at"	"0.7323"	"0.17663988"	"1.43e-01"	"LOC101929454"
"218101_s_at"	"0.7323"	"0.17664891"	"-2.82e-01"	"NDUFC2-KCTD14///NDUFC2"
"226383_at"	"0.7323"	"0.17666253"	"2.53e-01"	"ARL14EP"
"233451_at"	"0.7323"	"0.17666378"	"-2.60e-01"	"SLC52A3"
"1558020_at"	"0.7323"	"0.17667031"	"-1.90e-01"	"ERGIC3"
"209199_s_at"	"0.7323"	"0.17667463"	"-7.18e-01"	"MEF2C"
