"ID"	"adj.P.Val"	"P.Value"	"logFC"	"Gene.symbol"
"1554940_a_at"	"0.78576"	"3.53e-01"	"1.20e-01"	"LOC388882"
"237201_at"	"0.78576"	"3.53e-01"	"-9.21e-02"	""
"241914_s_at"	"0.78576"	"3.53e-01"	"9.87e-02"	"ACSM2B///ACSM2A"
"233038_at"	"0.78579"	"3.53e-01"	"1.02e-01"	"LOC105373942"
"211835_at"	"0.78579"	"3.53e-01"	"1.36e-01"	"IGKC"
"1564277_a_at"	"0.78579"	"3.53e-01"	"2.09e-01"	"LOC101929583///LOC101928195///LOC100996643///LOC100133920///LOC286297"
"230529_at"	"0.78579"	"3.53e-01"	"1.64e-01"	"HECA"
"239796_x_at"	"0.78579"	"3.53e-01"	"1.24e-01"	"TIRAP"
"218456_at"	"0.78579"	"3.53e-01"	"3.81e-01"	"CAPRIN2"
"233095_at"	"0.7858"	"3.53e-01"	"-1.74e-01"	"EPHA6"
"217009_at"	"0.78583"	"3.54e-01"	"-1.25e-01"	"PGK2"
"1569077_x_at"	"0.78583"	"3.54e-01"	"-1.83e-01"	"ZNF836"
"236920_at"	"0.78585"	"3.54e-01"	"1.57e-01"	"RHOXF2B///RHOXF2"
"1556865_at"	"0.78585"	"3.54e-01"	"-8.83e-02"	""
"1565612_at"	"0.78585"	"3.54e-01"	"-1.26e-01"	"DYNLRB1"
"201469_s_at"	"0.78585"	"3.54e-01"	"3.73e-01"	"SHC1"
"216790_at"	"0.78585"	"3.54e-01"	"-9.89e-02"	""
"1554065_at"	"0.78586"	"3.54e-01"	"1.24e-01"	"MVB12B"
"216317_x_at"	"0.78589"	"3.54e-01"	"-1.03e-01"	"RHD///RHCE"
"224183_at"	"0.78595"	"3.54e-01"	"-1.28e-01"	""
"200813_s_at"	"0.78595"	"3.54e-01"	"3.32e-01"	"PAFAH1B1"
"1564886_at"	"0.78595"	"3.54e-01"	"1.25e-01"	""
"1569767_at"	"0.78595"	"3.54e-01"	"8.95e-02"	"LOC101927131"
"1556555_at"	"0.78595"	"3.54e-01"	"1.88e-01"	"LYRM4-AS1"
"37953_s_at"	"0.78595"	"3.54e-01"	"-1.47e-01"	"ASIC1"
"201013_s_at"	"0.78595"	"3.54e-01"	"-1.40e-01"	"PAICS"
"1562634_at"	"0.78595"	"3.54e-01"	"9.73e-02"	"LOC101927869"
"204430_s_at"	"0.78595"	"3.54e-01"	"-2.24e-01"	"SLC2A5"
"240113_at"	"0.78595"	"3.54e-01"	"9.85e-02"	""
"202733_at"	"0.78595"	"3.54e-01"	"-1.62e-01"	"LOC101927705///P4HA2"
"1554318_at"	"0.78595"	"3.54e-01"	"-1.12e-01"	"LOC100101148///LOC541473"
"210133_at"	"0.78595"	"3.54e-01"	"-1.54e-01"	"CCL11"
"206473_at"	"0.78595"	"3.54e-01"	"3.15e-01"	"MBTPS2"
"244152_at"	"0.78595"	"3.54e-01"	"1.16e-01"	"IQCJ-SCHIP1-AS1"
"242122_at"	"0.78595"	"3.54e-01"	"-1.31e-01"	""
"226246_at"	"0.78595"	"3.54e-01"	"-1.62e-01"	"KCTD1"
"234821_at"	"0.78595"	"3.54e-01"	"-9.04e-02"	"LOC101929645"
"233223_at"	"0.78595"	"3.54e-01"	"-1.05e-01"	""
"211306_s_at"	"0.78595"	"3.54e-01"	"-8.45e-02"	"FCAR"
"210435_at"	"0.78595"	"3.54e-01"	"-1.16e-01"	"ARL17B///ARL17A"
"207563_s_at"	"0.78595"	"3.54e-01"	"1.90e-01"	"OGT"
"224187_x_at"	"0.78595"	"3.54e-01"	"1.95e-01"	"SNORD14D///SNORD14C///HSPA8"
"233480_at"	"0.78595"	"3.54e-01"	"2.08e-01"	"TMEM43"
"226452_at"	"0.78595"	"3.54e-01"	"-1.58e-01"	"PDK1"
"204777_s_at"	"0.78595"	"3.54e-01"	"1.13e-01"	"MAL"
"1565254_s_at"	"0.78595"	"3.54e-01"	"1.40e-01"	"ELL"
"1559188_x_at"	"0.78595"	"3.54e-01"	"1.33e-01"	"PRKXP1"
"231846_at"	"0.78595"	"3.54e-01"	"2.92e-01"	"FOXRED2"
"234651_at"	"0.78595"	"3.54e-01"	"-9.67e-02"	""
"212588_at"	"0.78595"	"3.54e-01"	"-1.06e-01"	"PTPRC"
"240156_at"	"0.78595"	"3.54e-01"	"-8.07e-02"	""
"220158_at"	"0.78595"	"3.54e-01"	"-9.73e-02"	"LGALS14"
"223494_at"	"0.78595"	"3.54e-01"	"1.29e-01"	"MGEA5"
"222279_at"	"0.78595"	"3.54e-01"	"3.04e-01"	"HLA-F-AS1"
"219006_at"	"0.78595"	"3.54e-01"	"2.55e-01"	"NDUFAF4"
"224773_at"	"0.78595"	"3.54e-01"	"1.43e-01"	"NAV1"
"203615_x_at"	"0.78595"	"3.54e-01"	"2.05e-01"	"SULT1A1"
"1555691_a_at"	"0.78597"	"3.54e-01"	"1.02e-01"	"KLRC4-KLRK1///KLRK1"
"208253_at"	"0.78598"	"3.54e-01"	"1.16e-01"	"SIGLEC8"
"209111_at"	"0.78607"	"3.54e-01"	"-1.13e-01"	"RNF5P1///RNF5"
"234343_s_at"	"0.78607"	"3.54e-01"	"4.49e-01"	"RASAL2"
"221979_at"	"0.78607"	"3.54e-01"	"1.19e-01"	"TOPORS-AS1"
"1555340_x_at"	"0.78607"	"3.54e-01"	"-1.12e-01"	"RAP1A"
"239829_at"	"0.78613"	"3.54e-01"	"-8.90e-02"	""
"227102_at"	"0.78613"	"3.54e-01"	"1.97e-01"	"TRIM35"
"239129_at"	"0.78617"	"3.54e-01"	"1.18e-01"	""
"210027_s_at"	"0.78617"	"3.54e-01"	"1.49e-01"	"APEX1"
"242046_at"	"0.78617"	"3.54e-01"	"1.40e-01"	""
"1559546_s_at"	"0.78617"	"3.54e-01"	"1.22e-01"	"LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///SNRPN///IPW"
"220478_at"	"0.78623"	"3.55e-01"	"-8.89e-02"	"APOL5"
"206675_s_at"	"0.78623"	"3.55e-01"	"1.72e-01"	"SKIL"
"1561264_at"	"0.78623"	"3.55e-01"	"9.05e-02"	"LOC105375273"
"1561452_at"	"0.78623"	"3.55e-01"	"9.48e-02"	"LOC101928551"
"207339_s_at"	"0.78623"	"3.55e-01"	"-1.42e-01"	"LTB"
"229471_s_at"	"0.78623"	"3.55e-01"	"-1.34e-01"	""
"242092_at"	"0.78623"	"3.55e-01"	"-1.20e-01"	"EPB41L2"
"209071_s_at"	"0.78623"	"3.55e-01"	"-2.68e-01"	"RGS5"
"240501_at"	"0.78627"	"3.55e-01"	"8.98e-02"	""
"224816_at"	"0.78627"	"3.55e-01"	"-9.69e-02"	"GET4"
"225745_at"	"0.7863"	"3.55e-01"	"2.40e-01"	"LRP6"
"1563086_at"	"0.7863"	"3.55e-01"	"1.12e-01"	"LOC101928894"
"210694_s_at"	"0.7863"	"3.55e-01"	"3.55e-01"	"MID1"
"214163_at"	"0.7863"	"3.55e-01"	"-1.78e-01"	"HSPB11"
"210135_s_at"	"0.7863"	"3.55e-01"	"-3.84e-01"	"SHOX2"
"57539_at"	"0.7863"	"3.55e-01"	"2.79e-01"	"ZGPAT///LIME1"
"223828_s_at"	"0.7863"	"3.55e-01"	"1.08e-01"	"LGALS12"
"201592_at"	"0.7863"	"3.55e-01"	"8.57e-02"	"EIF3H"
"1562287_at"	"0.7863"	"3.55e-01"	"-8.37e-02"	"SNTG1"
"228797_at"	"0.7863"	"3.55e-01"	"-2.02e-01"	"NLN"
"1558750_a_at"	"0.7863"	"3.55e-01"	"3.32e-01"	"LOC100288637///ARHGAP11B"
"208896_at"	"0.78633"	"3.55e-01"	"3.17e-01"	"DDX18"
"243849_at"	"0.78633"	"3.55e-01"	"1.32e-01"	"TMEM37"
"233765_at"	"0.78633"	"3.55e-01"	"1.13e-01"	""
"213375_s_at"	"0.78633"	"3.55e-01"	"-2.71e-01"	"N4BP2L1"
"237780_at"	"0.78633"	"3.55e-01"	"-1.04e-01"	""
"213620_s_at"	"0.78633"	"3.55e-01"	"2.92e-01"	"ICAM2"
"214122_at"	"0.78633"	"3.55e-01"	"2.57e-01"	"PDLIM7"
"230212_at"	"0.78633"	"3.55e-01"	"-1.51e-01"	"SPRY1"
"201371_s_at"	"0.78633"	"3.55e-01"	"1.21e-01"	"CUL3"
"240746_s_at"	"0.78633"	"3.55e-01"	"-1.79e-01"	"LOC101927760"
"243873_at"	"0.78633"	"3.55e-01"	"-7.69e-02"	"LOC101929459"
"213788_s_at"	"0.78634"	"3.55e-01"	"1.11e-01"	""
"234265_at"	"0.78634"	"3.55e-01"	"1.31e-01"	"PPP1R12C"
"1553619_a_at"	"0.78635"	"3.55e-01"	"-9.61e-02"	"TRIM43B///TRIM43"
"244013_at"	"0.78643"	"3.55e-01"	"1.64e-01"	""
"202277_at"	"0.78643"	"3.55e-01"	"2.89e-01"	"SPTLC1"
"207160_at"	"0.78643"	"3.55e-01"	"2.78e-01"	"IL12A"
"222329_x_at"	"0.78643"	"3.55e-01"	"1.36e-01"	""
"1565974_at"	"0.78643"	"3.55e-01"	"1.04e-01"	""
"207186_s_at"	"0.78643"	"3.55e-01"	"3.65e-01"	"BPTF"
"212031_at"	"0.78643"	"3.55e-01"	"1.48e-01"	"RBM25"
"208366_at"	"0.78643"	"3.55e-01"	"1.25e-01"	"PCDH11X"
"1559035_a_at"	"0.78643"	"3.55e-01"	"-9.03e-02"	""
"238122_at"	"0.78643"	"3.55e-01"	"2.22e-01"	"RBM12B"
"223173_at"	"0.78643"	"3.55e-01"	"1.11e-01"	"SPNS1"
"207482_at"	"0.78643"	"3.55e-01"	"-8.86e-02"	"TP53TG5"
"204932_at"	"0.78643"	"3.55e-01"	"2.37e-01"	"TNFRSF11B"
"243788_at"	"0.78643"	"3.55e-01"	"1.02e-01"	""
"203095_at"	"0.78643"	"3.55e-01"	"8.68e-02"	"MTIF2"
"217378_x_at"	"0.78643"	"3.55e-01"	"-1.02e-01"	"IGKV1OR2-108"
"221800_s_at"	"0.78643"	"3.55e-01"	"2.81e-01"	"FAAP100"
"214140_at"	"0.78643"	"3.55e-01"	"1.70e-01"	"SLC25A16"
"210349_at"	"0.7866"	"3.55e-01"	"2.10e-01"	"CAMK4"
"244027_at"	"0.78661"	"3.55e-01"	"1.06e-01"	""
"237141_x_at"	"0.78661"	"3.55e-01"	"-1.09e-01"	""
"1553973_a_at"	"0.78661"	"3.56e-01"	"1.13e-01"	"SPINK6"
"223537_s_at"	"0.78661"	"3.56e-01"	"3.11e-01"	"WNT5B"
"226305_at"	"0.78661"	"3.56e-01"	"-2.05e-01"	"LYNX1"
"236958_at"	"0.78662"	"3.56e-01"	"1.45e-01"	"LOC100506473"
"1563026_at"	"0.78662"	"3.56e-01"	"1.15e-01"	""
"202774_s_at"	"0.78662"	"3.56e-01"	"2.19e-01"	"SFSWAP"
"243356_at"	"0.78666"	"3.56e-01"	"-9.98e-02"	""
"234609_at"	"0.7867"	"3.56e-01"	"8.31e-02"	""
"213308_at"	"0.7867"	"3.56e-01"	"3.29e-01"	"SHANK2"
"244205_at"	"0.7867"	"3.56e-01"	"1.16e-01"	"ALAS2"
"1558168_at"	"0.78673"	"3.56e-01"	"1.58e-01"	"H1FX-AS1"
"1560890_at"	"0.78674"	"3.56e-01"	"-7.79e-02"	"LINC01088"
"223015_at"	"0.78674"	"3.56e-01"	"1.56e-01"	"EIF2A"
"202496_at"	"0.78676"	"3.56e-01"	"2.61e-01"	"EDC4"
"214251_s_at"	"0.78681"	"3.56e-01"	"3.36e-01"	"NUMA1"
"214605_x_at"	"0.78681"	"3.56e-01"	"2.49e-01"	"GPR1"
"203060_s_at"	"0.78683"	"3.56e-01"	"-1.12e-01"	"PAPSS2"
"209237_s_at"	"0.78683"	"3.56e-01"	"2.35e-01"	"SLC23A2"
"1562651_at"	"0.78683"	"3.56e-01"	"1.02e-01"	"ZSCAN1"
"1554128_at"	"0.78688"	"3.56e-01"	"2.56e-01"	"ADIG"
"203514_at"	"0.78688"	"3.56e-01"	"1.80e-01"	"MAP3K3"
"207311_at"	"0.78688"	"3.56e-01"	"-1.46e-01"	"DOC2B"
"235020_at"	"0.78688"	"3.56e-01"	"8.56e-02"	"TAF4B"
"207402_at"	"0.78693"	"3.56e-01"	"1.73e-01"	"ZNF132"
"236356_at"	"0.78694"	"3.56e-01"	"-1.41e-01"	"NDUFS1"
"1566123_at"	"0.78697"	"3.56e-01"	"1.54e-01"	"FABP6"
"218021_at"	"0.78697"	"3.56e-01"	"1.90e-01"	"DHRS4L2///DHRS4"
"226268_at"	"0.78701"	"3.56e-01"	"-1.82e-01"	"RAB21"
"1565845_at"	"0.78703"	"3.56e-01"	"2.46e-01"	""
"214834_at"	"0.78703"	"3.56e-01"	"-1.27e-01"	"PWAR5"
"215702_s_at"	"0.78703"	"3.56e-01"	"-1.01e-01"	"CFTR"
"236448_at"	"0.78703"	"3.56e-01"	"1.44e-01"	"UNC5A"
"214871_x_at"	"0.78703"	"3.56e-01"	"8.90e-02"	"LOC100287590"
"231241_at"	"0.78703"	"3.56e-01"	"1.26e-01"	""
"224820_at"	"0.78703"	"3.56e-01"	"-1.71e-01"	"COX20"
"1558830_at"	"0.78703"	"3.56e-01"	"1.12e-01"	""
"203172_at"	"0.78703"	"3.56e-01"	"-9.46e-02"	"FXR2"
"214013_s_at"	"0.78703"	"3.56e-01"	"-8.85e-02"	"TBC1D1"
"240580_at"	"0.78703"	"3.56e-01"	"-1.09e-01"	""
"230127_at"	"0.78703"	"3.56e-01"	"2.57e-01"	""
"1556924_at"	"0.78703"	"3.56e-01"	"1.03e-01"	"CFLAR-AS1"
"223430_at"	"0.78703"	"3.56e-01"	"1.69e-01"	"SIK2"
"222152_at"	"0.78703"	"3.56e-01"	"1.10e-01"	"PDCD6"
"231003_at"	"0.78709"	"3.56e-01"	"1.23e-01"	"SLC35B3"
"1564227_at"	"0.7871"	"3.56e-01"	"9.57e-02"	""
"234163_at"	"0.7871"	"3.56e-01"	"-1.15e-01"	"UBE3A"
"1566642_at"	"0.78711"	"3.56e-01"	"9.51e-02"	""
"212938_at"	"0.78711"	"3.56e-01"	"-3.49e-01"	"COL6A1"
"207178_s_at"	"0.78711"	"3.56e-01"	"1.32e-01"	"FRK"
"241983_at"	"0.78711"	"3.56e-01"	"1.18e-01"	"PTPN2"
"221783_at"	"0.78711"	"3.56e-01"	"-1.07e-01"	"WIZ"
"239767_at"	"0.78711"	"3.56e-01"	"1.25e-01"	"LRRC7"
"233959_at"	"0.78711"	"3.56e-01"	"1.17e-01"	"ADCY10P1"
"208389_s_at"	"0.78711"	"3.56e-01"	"-1.23e-01"	"SLC1A2"
"1559506_x_at"	"0.78713"	"3.57e-01"	"9.93e-02"	"MIR2682///MIR137///MIR137HG"
"1559077_at"	"0.78713"	"3.57e-01"	"-1.18e-01"	"ABI3BP"
"1561519_at"	"0.78716"	"3.57e-01"	"1.62e-01"	"LOC101927346"
"200946_x_at"	"0.78733"	"3.57e-01"	"1.16e-01"	"GLUD1"
"1567270_at"	"0.78738"	"3.57e-01"	"1.37e-01"	"OR4C1P"
"241797_at"	"0.78739"	"3.57e-01"	"1.31e-01"	""
"221170_at"	"0.78748"	"3.57e-01"	"-1.13e-01"	"HRH4"
"211241_at"	"0.7875"	"3.57e-01"	"2.29e-01"	"ANXA2P3"
"207039_at"	"0.78761"	"3.57e-01"	"1.58e-01"	"CDKN2A"
"1564050_at"	"0.78761"	"3.57e-01"	"1.08e-01"	"LOC100131347"
"203848_at"	"0.78761"	"3.57e-01"	"3.57e-01"	"AKAP8"
"238929_at"	"0.78761"	"3.57e-01"	"3.24e-01"	"SRSF8"
"226544_x_at"	"0.78761"	"3.57e-01"	"1.62e-01"	"EEF1E1-BLOC1S5///BLOC1S5"
"232562_at"	"0.78761"	"3.57e-01"	"8.78e-02"	"OTUD7A"
"241927_x_at"	"0.78761"	"3.57e-01"	"1.65e-01"	"CDC34"
"228063_s_at"	"0.78761"	"3.57e-01"	"1.16e-01"	"NAP1L5"
"209309_at"	"0.78761"	"3.57e-01"	"7.82e-02"	"AZGP1"
"234829_at"	"0.78761"	"3.57e-01"	"-7.27e-02"	"DUSP15"
"218898_at"	"0.78761"	"3.57e-01"	"-2.56e-01"	"FAM57A"
"239166_at"	"0.78761"	"3.57e-01"	"8.72e-02"	""
"215843_s_at"	"0.78761"	"3.57e-01"	"-1.67e-01"	"TLL2"
"212092_at"	"0.78761"	"3.57e-01"	"4.73e-01"	"PEG10"
"240924_x_at"	"0.78761"	"3.57e-01"	"-1.28e-01"	""
"237876_at"	"0.78761"	"3.57e-01"	"9.62e-02"	""
"244657_at"	"0.78761"	"3.57e-01"	"-8.48e-02"	""
"214152_at"	"0.78765"	"3.57e-01"	"-1.91e-01"	"DYX1C1-CCPG1///CCPG1"
"240396_at"	"0.78765"	"3.57e-01"	"-9.29e-02"	""
"221699_s_at"	"0.78765"	"3.57e-01"	"2.29e-01"	"DDX50"
"234654_at"	"0.78765"	"3.57e-01"	"1.20e-01"	""
"238646_at"	"0.78766"	"3.57e-01"	"-3.48e-01"	""
"202266_at"	"0.78766"	"3.57e-01"	"-1.43e-01"	"TDP2"
"202075_s_at"	"0.78766"	"3.57e-01"	"-3.42e-01"	"PLTP"
"1556814_a_at"	"0.78766"	"3.57e-01"	"1.23e-01"	""
"232192_at"	"0.78766"	"3.57e-01"	"8.33e-02"	"LOC153811///RNF130"
"212412_at"	"0.78766"	"3.57e-01"	"4.04e-01"	"PDLIM5"
"1555415_at"	"0.78766"	"3.57e-01"	"-1.28e-01"	""
"215970_at"	"0.78766"	"3.57e-01"	"1.02e-01"	"LOC100130331"
"201426_s_at"	"0.78766"	"3.57e-01"	"-8.91e-02"	"VIM"
"219527_at"	"0.78766"	"3.57e-01"	"1.74e-01"	"MARC2"
"230015_at"	"0.78766"	"3.57e-01"	"-2.06e-01"	"PRCD"
"1554795_a_at"	"0.78766"	"3.57e-01"	"1.65e-01"	"FBLIM1"
"230707_at"	"0.78771"	"3.57e-01"	"2.03e-01"	"SORL1"
"213046_at"	"0.78774"	"3.57e-01"	"-9.31e-02"	"PABPN1"
"231074_at"	"0.78774"	"3.57e-01"	"-1.05e-01"	""
"240768_x_at"	"0.78774"	"3.57e-01"	"-1.57e-01"	""
"230277_at"	"0.78774"	"3.57e-01"	"-1.89e-01"	"GS1-259H13.2"
"233000_x_at"	"0.78774"	"3.58e-01"	"9.81e-02"	"DPH3P1"
"204131_s_at"	"0.78774"	"3.58e-01"	"-9.89e-02"	"FOXO3"
"214227_at"	"0.78774"	"3.58e-01"	"-8.94e-02"	""
"216997_x_at"	"0.78774"	"3.58e-01"	"3.00e-01"	"TLE4"
"1564533_at"	"0.78774"	"3.58e-01"	"9.49e-02"	"LOC643711"
"210833_at"	"0.78774"	"3.58e-01"	"4.18e-01"	"PTGER3"
"1561474_at"	"0.78774"	"3.58e-01"	"-1.05e-01"	"LOC101929312"
"209733_at"	"0.78774"	"3.58e-01"	"-1.61e-01"	"MID2"
"204403_x_at"	"0.78774"	"3.58e-01"	"2.42e-01"	"LOC100294033///TCAF1"
"1566932_x_at"	"0.78774"	"3.58e-01"	"1.38e-01"	"TFB2M"
"1563136_at"	"0.78774"	"3.58e-01"	"-7.94e-02"	""
"211827_s_at"	"0.78774"	"3.58e-01"	"-1.37e-01"	"KCND3"
"231397_at"	"0.78774"	"3.58e-01"	"-1.04e-01"	"PLPPR5"
"212985_at"	"0.78774"	"3.58e-01"	"1.77e-01"	"APBB2"
"211215_x_at"	"0.78774"	"3.58e-01"	"-1.16e-01"	"DIO2"
"233598_at"	"0.78774"	"3.58e-01"	"1.41e-01"	"C20orf187"
"233554_at"	"0.78774"	"3.58e-01"	"1.07e-01"	""
"213614_x_at"	"0.78774"	"3.58e-01"	"9.03e-02"	"EEF1A1"
"212253_x_at"	"0.78774"	"3.58e-01"	"4.03e-01"	"DST"
"214683_s_at"	"0.78774"	"3.58e-01"	"3.59e-01"	"CLK1"
"1566465_at"	"0.78774"	"3.58e-01"	"8.62e-02"	"KCNK1"
"1556962_at"	"0.78774"	"3.58e-01"	"9.75e-02"	""
"1570397_x_at"	"0.78774"	"3.58e-01"	"-8.71e-02"	"LOC101928910///FAM66C"
"231060_at"	"0.78774"	"3.58e-01"	"-1.26e-01"	""
"200742_s_at"	"0.78774"	"3.58e-01"	"-1.66e-01"	"TPP1"
"208081_s_at"	"0.78774"	"3.58e-01"	"1.33e-01"	"ZNF442"
"206712_at"	"0.78774"	"3.58e-01"	"-1.34e-01"	"GRTP1"
"203525_s_at"	"0.78774"	"3.58e-01"	"2.18e-01"	"APC"
"239637_at"	"0.78774"	"3.58e-01"	"-1.07e-01"	"RAB18"
"230403_at"	"0.78774"	"3.58e-01"	"-2.33e-01"	"RFX3"
"211485_s_at"	"0.78774"	"3.58e-01"	"1.49e-01"	"FGF18"
"228353_x_at"	"0.78774"	"3.58e-01"	"4.09e-01"	"UBASH3B"
"226791_at"	"0.78774"	"3.58e-01"	"1.75e-01"	"KIFC2"
"1556650_at"	"0.78774"	"3.58e-01"	"1.15e-01"	""
"223051_at"	"0.78774"	"3.58e-01"	"1.68e-01"	"SSU72"
"216693_x_at"	"0.78774"	"3.58e-01"	"2.72e-01"	"HDGFRP3"
"224713_at"	"0.78774"	"3.58e-01"	"2.06e-01"	"NIFK"
"240346_at"	"0.78774"	"3.58e-01"	"-1.27e-01"	"LOC102724030"
"226022_at"	"0.78774"	"3.58e-01"	"-1.15e-01"	"SASH1"
"228490_at"	"0.78774"	"3.58e-01"	"1.68e-01"	"ABHD2"
"237030_at"	"0.78779"	"3.58e-01"	"1.22e-01"	"ACPP"
"205457_at"	"0.78779"	"3.58e-01"	"-2.39e-01"	"C6orf106"
"235864_at"	"0.78779"	"3.58e-01"	"1.98e-01"	"ATP6V1D"
"226482_s_at"	"0.78779"	"3.58e-01"	"-8.13e-02"	"TSTD1"
"201246_s_at"	"0.78779"	"3.58e-01"	"3.23e-01"	"LOC101927673///OTUB1"
"226956_at"	"0.78779"	"3.58e-01"	"-1.84e-01"	"MTMR3"
"236252_at"	"0.78781"	"3.58e-01"	"-8.07e-02"	""
"216402_at"	"0.78781"	"3.58e-01"	"-1.52e-01"	"SEC14L4"
"236725_at"	"0.78781"	"3.58e-01"	"1.30e-01"	"WWC1"
"220765_s_at"	"0.78781"	"3.58e-01"	"3.62e-01"	"LIMS2"
"202938_x_at"	"0.78781"	"3.58e-01"	"-1.03e-01"	"RRP7BP///RRP7A"
"224378_x_at"	"0.78781"	"3.58e-01"	"-1.72e-01"	"MAP1LC3A"
"236398_s_at"	"0.78787"	"3.58e-01"	"-1.14e-01"	"LOC101927851"
"235126_at"	"0.78787"	"3.58e-01"	"2.48e-01"	"FLVCR1-AS1"
"1559813_at"	"0.78787"	"3.58e-01"	"1.18e-01"	"LOC105370475"
"240064_at"	"0.78787"	"3.58e-01"	"-9.52e-02"	""
"208736_at"	"0.78787"	"3.58e-01"	"1.78e-01"	"ARPC3"
"205724_at"	"0.78787"	"3.58e-01"	"-1.34e-01"	"PKP1"
"212601_at"	"0.78787"	"3.58e-01"	"-1.03e-01"	"ZZEF1"
"221217_s_at"	"0.78787"	"3.58e-01"	"-9.43e-02"	"RBFOX1"
"207275_s_at"	"0.78787"	"3.58e-01"	"2.59e-01"	"ACSL1"
"222363_at"	"0.78787"	"3.58e-01"	"1.76e-01"	""
"1569561_at"	"0.78787"	"3.58e-01"	"1.00e-01"	""
"226140_s_at"	"0.78787"	"3.58e-01"	"-1.85e-01"	"OTUD1"
"228178_s_at"	"0.78787"	"3.58e-01"	"-9.77e-02"	""
"237835_at"	"0.78787"	"3.58e-01"	"1.83e-01"	""
"210975_x_at"	"0.78787"	"3.58e-01"	"1.79e-01"	"FASTK"
"243979_at"	"0.78787"	"3.59e-01"	"1.14e-01"	""
"205423_at"	"0.78787"	"3.59e-01"	"2.45e-01"	"AP1B1"
"230822_at"	"0.78787"	"3.59e-01"	"-1.29e-01"	"TMEM61"
"1563483_at"	"0.78792"	"3.59e-01"	"2.20e-01"	"LINC00869"
"241604_at"	"0.78796"	"3.59e-01"	"-8.37e-02"	"ATP11A"
"219314_s_at"	"0.78796"	"3.59e-01"	"-1.62e-01"	"ZNF219"
"1569276_at"	"0.78796"	"3.59e-01"	"1.88e-01"	""
"206362_x_at"	"0.78797"	"3.59e-01"	"-1.09e-01"	"MAP3K10"
"234056_at"	"0.78798"	"3.59e-01"	"-8.82e-02"	""
"224045_x_at"	"0.78799"	"3.59e-01"	"9.94e-02"	"LINC00470"
"1553654_at"	"0.78799"	"3.59e-01"	"2.81e-01"	"SYT14"
"242165_at"	"0.78801"	"3.59e-01"	"-1.55e-01"	"LRIG2"
"1552714_at"	"0.78801"	"3.59e-01"	"1.04e-01"	"CREG2"
"1557225_at"	"0.78801"	"3.59e-01"	"-1.34e-01"	"ASPG"
"1555307_at"	"0.78805"	"3.59e-01"	"1.05e-01"	"TTF2"
"226534_at"	"0.78805"	"3.59e-01"	"3.09e-01"	"KITLG"
"223252_at"	"0.78807"	"3.59e-01"	"-1.43e-01"	"HDGFRP2"
"243530_at"	"0.78807"	"3.59e-01"	"-8.05e-02"	""
"232237_at"	"0.78807"	"3.59e-01"	"-1.84e-01"	"MDGA1"
"1563478_at"	"0.78808"	"3.59e-01"	"1.16e-01"	"KIAA1671"
"229514_at"	"0.78809"	"3.59e-01"	"1.00e-01"	"GPATCH2L"
"212558_at"	"0.78812"	"3.59e-01"	"-1.79e-01"	"SPRY1"
"224412_s_at"	"0.78812"	"3.59e-01"	"-8.24e-02"	"TRPM6"
"1559980_at"	"0.78814"	"3.59e-01"	"-9.43e-02"	"ZNF7"
"227494_at"	"0.78814"	"3.59e-01"	"-1.52e-01"	"NR6A1"
"222992_s_at"	"0.78814"	"3.59e-01"	"1.05e-01"	"NDUFB9"
"236028_at"	"0.78814"	"3.59e-01"	"1.11e-01"	"IBSP"
"243120_at"	"0.78815"	"3.59e-01"	"-9.16e-02"	""
"1566445_at"	"0.78815"	"3.59e-01"	"-1.07e-01"	""
"219912_s_at"	"0.78815"	"3.59e-01"	"-1.06e-01"	"ENPP3"
"227637_at"	"0.78815"	"3.59e-01"	"2.01e-01"	"TFCP2"
"242222_at"	"0.78815"	"3.59e-01"	"1.51e-01"	"LINC01123///LINC01106"
"207072_at"	"0.78815"	"3.59e-01"	"2.42e-01"	"IL18RAP"
"236833_at"	"0.78815"	"3.59e-01"	"-8.31e-02"	"TTC16"
"1569644_at"	"0.78815"	"3.59e-01"	"8.55e-02"	""
"219136_s_at"	"0.78815"	"3.59e-01"	"1.47e-01"	"LMF1"
"238792_at"	"0.78815"	"3.59e-01"	"-1.08e-01"	"PCNX1"
"1561881_at"	"0.78815"	"3.59e-01"	"-1.01e-01"	"LINC01592"
"204067_at"	"0.78815"	"3.59e-01"	"2.26e-01"	"SUOX"
"222521_x_at"	"0.78815"	"3.59e-01"	"2.92e-01"	"NDUFC2-KCTD14///NDUFC2"
"1569830_at"	"0.78815"	"3.59e-01"	"-1.33e-01"	"PTPRC"
"231594_at"	"0.78815"	"3.59e-01"	"-1.17e-01"	""
"221280_s_at"	"0.78815"	"3.59e-01"	"-1.33e-01"	"PARD3"
"1561322_at"	"0.78815"	"3.59e-01"	"-1.27e-01"	"LOC101927450"
"213587_s_at"	"0.78815"	"3.59e-01"	"2.57e-01"	"ATP6V0E2"
"235353_at"	"0.78815"	"3.59e-01"	"1.21e-01"	"SEL1L3"
"230352_at"	"0.78815"	"3.59e-01"	"-1.22e-01"	"PRPS2"
"232913_at"	"0.78815"	"3.59e-01"	"1.18e-01"	"TMED8"
