"ID"	"adj.P.Val"	"P.Value"	"logFC"	"Gene.symbol"
"1566337_x_at"	"0.878"	"0.3043964"	"1.89e-01"	"CHML"
"213704_at"	"0.878"	"0.3044409"	"2.55e-01"	"SNORD45C///SNORD45A///SNORD45B///RABGGTB"
"218528_s_at"	"0.878"	"0.3044708"	"-4.03e-01"	"RNF38"
"244211_at"	"0.878"	"0.3044889"	"-1.77e-01"	""
"211715_s_at"	"0.878"	"0.3044919"	"-3.07e-01"	"BDH1"
"1566762_at"	"0.878"	"0.3045025"	"-1.77e-01"	""
"214644_at"	"0.878"	"0.3045084"	"1.91e-01"	"HIST1H2AK"
"215057_at"	"0.878"	"0.3045212"	"-2.51e-01"	"LINC00894"
"221273_s_at"	"0.878"	"0.3045361"	"1.85e-01"	"RNF208"
"240607_at"	"0.878"	"0.3045932"	"-2.17e-01"	"MIAT"
"204393_s_at"	"0.878"	"0.3045956"	"-1.79e-01"	"ACPP"
"202687_s_at"	"0.878"	"0.3046491"	"-1.77e-01"	"TNFSF10"
"212169_at"	"0.878"	"0.3046783"	"-3.01e-01"	"FKBP9"
"232465_at"	"0.878"	"0.30468"	"-2.67e-01"	""
"218859_s_at"	"0.878"	"0.3047117"	"1.84e-01"	"ESF1"
"224737_x_at"	"0.878"	"0.3047227"	"-2.25e-01"	"CCAR1"
"1554239_s_at"	"0.878"	"0.304741"	"4.20e-01"	"ZADH2"
"209169_at"	"0.878"	"0.3047471"	"-1.77e-01"	"GPM6B"
"1570298_at"	"0.878"	"0.3047662"	"2.10e-01"	"LOC101927719"
"224643_at"	"0.878"	"0.3047765"	"1.83e-01"	"PRRC1"
"225353_s_at"	"0.878"	"0.3047823"	"-1.78e-01"	"C1QC"
"206811_at"	"0.878"	"0.3047824"	"2.45e-01"	"ADCY8"
"215630_at"	"0.878"	"0.3047971"	"1.77e-01"	""
"209670_at"	"0.878"	"0.3048167"	"2.20e-01"	"TRAC"
"221315_s_at"	"0.878"	"0.3048211"	"1.99e-01"	"FGF22"
"241220_at"	"0.878"	"0.3048324"	"-1.90e-01"	""
"211840_s_at"	"0.878"	"0.3048367"	"-1.82e-01"	"PDE4D"
"1563340_at"	"0.878"	"0.3048467"	"-1.89e-01"	""
"233137_at"	"0.878"	"0.3048479"	"-1.96e-01"	""
"217473_x_at"	"0.878"	"0.3048504"	"-2.34e-01"	"SLC11A1"
"205170_at"	"0.878"	"0.3048819"	"-1.78e-01"	"STAT2"
"215048_at"	"0.878"	"0.3049022"	"-1.97e-01"	"ZNF280B"
"1558097_at"	"0.878"	"0.3049141"	"-3.12e-01"	"PRR14L"
"1569689_s_at"	"0.878"	"0.3049811"	"2.44e-01"	"GABRB3"
"206637_at"	"0.878"	"0.3050144"	"-2.06e-01"	"P2RY14"
"226161_at"	"0.878"	"0.3050483"	"1.89e-01"	"SLC30A6"
"1554554_at"	"0.878"	"0.3050582"	"-1.95e-01"	"CCDC57"
"210434_x_at"	"0.878"	"0.3050613"	"1.83e-01"	"JTB"
"216420_at"	"0.878"	"0.3051161"	"-2.22e-01"	""
"216926_s_at"	"0.878"	"0.3051184"	"2.27e-01"	"MAU2"
"42361_g_at"	"0.878"	"0.3051491"	"-2.35e-01"	"CCHCR1"
"238137_at"	"0.878"	"0.3051561"	"2.44e-01"	""
"219265_at"	"0.878"	"0.3051634"	"1.87e-01"	"MOB3B"
"232072_at"	"0.878"	"0.3051754"	"1.83e-01"	"NAAA"
"225237_s_at"	"0.878"	"0.3051783"	"-1.82e-01"	"MSI2"
"234267_at"	"0.878"	"0.3051842"	"-2.10e-01"	"LINC01016"
"239337_at"	"0.878"	"0.3052243"	"3.10e-01"	"LOC400768"
"1562250_at"	"0.878"	"0.3052472"	"1.76e-01"	""
"243433_at"	"0.878"	"0.3052533"	"-2.27e-01"	"ARHGAP30"
"232172_at"	"0.878"	"0.3052543"	"1.92e-01"	"CD99P1"
"218581_at"	"0.878"	"0.3052701"	"1.91e-01"	"ABHD4"
"230207_s_at"	"0.878"	"0.3053283"	"4.79e-01"	"DOCK5"
"236663_at"	"0.878"	"0.3053301"	"1.90e-01"	""
"210234_at"	"0.878"	"0.3053373"	"-2.66e-01"	"GRM4"
"204700_x_at"	"0.878"	"0.3053413"	"-1.76e-01"	"DIEXF"
"1557177_at"	"0.878"	"0.3053588"	"-2.04e-01"	"LOC100506258"
"238048_at"	"0.878"	"0.3053796"	"1.86e-01"	"CLASP2"
"233037_at"	"0.878"	"0.3053836"	"-2.00e-01"	""
"1554908_at"	"0.878"	"0.3053991"	"1.76e-01"	"HYDIN"
"239264_at"	"0.878"	"0.3054199"	"-2.09e-01"	""
"230927_at"	"0.878"	"0.3054368"	"-5.91e-01"	""
"221903_s_at"	"0.878"	"0.3054389"	"-2.01e-01"	"CYLD"
"1560962_at"	"0.878"	"0.3054498"	"-1.78e-01"	""
"1563105_at"	"0.878"	"0.3054567"	"2.41e-01"	""
"232479_at"	"0.878"	"0.3054695"	"1.85e-01"	"FERMT1"
"208660_at"	"0.878"	"0.3055118"	"2.64e-01"	"CS"
"206081_at"	"0.878"	"0.3055165"	"3.37e-01"	"SLC24A1"
"1557475_at"	"0.878"	"0.3055741"	"1.92e-01"	"LINC00507"
"212057_at"	"0.878"	"0.3055761"	"-2.51e-01"	"GSE1"
"222508_s_at"	"0.878"	"0.3056082"	"-2.34e-01"	"ARGLU1"
"217150_s_at"	"0.878"	"0.3056342"	"2.60e-01"	"NF2"
"208408_at"	"0.878"	"0.305658"	"-1.84e-01"	"PTN"
"227715_at"	"0.878"	"0.3056747"	"-1.77e-01"	"LOC100233156///TEKT4P2///MAFIP"
"229242_at"	"0.878"	"0.305686"	"3.27e-01"	"TNFSF15"
"214900_at"	"0.878"	"0.305689"	"-1.85e-01"	"ZKSCAN1"
"36545_s_at"	"0.878"	"0.3057336"	"1.90e-01"	"SFI1"
"213729_at"	"0.878"	"0.3057412"	"1.77e-01"	"PRPF40A"
"217358_at"	"0.878"	"0.3057719"	"-1.94e-01"	"DNAJC16"
"1569727_at"	"0.878"	"0.305805"	"-3.71e-01"	"LOC101927701"
"218441_s_at"	"0.878"	"0.3058134"	"2.81e-01"	"RPAP1"
"1557739_at"	"0.878"	"0.3058183"	"-1.84e-01"	"LOC105372547"
"223329_x_at"	"0.878"	"0.3058353"	"1.80e-01"	"SUGT1"
"216546_s_at"	"0.878"	"0.3058394"	"-2.49e-01"	"CHI3L1"
"204768_s_at"	"0.878"	"0.3058447"	"-1.77e-01"	"FEN1"
"233312_at"	"0.878"	"0.3058573"	"-3.40e-01"	"ROPN1L"
"215061_at"	"0.878"	"0.3058576"	"1.77e-01"	"METTL10"
"213416_at"	"0.878"	"0.3058695"	"1.86e-01"	"ITGA4"
"236487_at"	"0.878"	"0.3058857"	"1.84e-01"	"LOC101927137///SCLT1"
"220756_s_at"	"0.878"	"0.3059088"	"1.76e-01"	"SLC52A1"
"226027_at"	"0.878"	"0.3059119"	"1.18"	"SWI5"
"202646_s_at"	"0.878"	"0.3059206"	"-2.68e-01"	"CSDE1"
"244248_at"	"0.878"	"0.3059237"	"-1.99e-01"	"TTC27"
"236637_at"	"0.878"	"0.3059501"	"2.64e-01"	"TAS2R14"
"206613_s_at"	"0.878"	"0.3059569"	"4.02e-01"	"TAF1A"
"222036_s_at"	"0.878"	"0.3059682"	"-1.93e-01"	"MCM4"
"230617_at"	"0.878"	"0.3059707"	"-1.78e-01"	"OVOL1-AS1"
"238461_at"	"0.878"	"0.3059769"	"1.85e-01"	"EIF4E3"
"1568749_at"	"0.878"	"0.3059803"	"-1.97e-01"	"LOC105374928"
"204966_at"	"0.878"	"0.3059805"	"-2.27e-01"	"ADGRB2"
"212038_s_at"	"0.878"	"0.3059879"	"1.80e-01"	"VDAC1"
"220836_at"	"0.878"	"0.3059946"	"1.89e-01"	"ZNF407"
"1554193_s_at"	"0.878"	"0.3059976"	"3.72e-01"	"MANEA"
"234269_at"	"0.878"	"0.305998"	"-1.84e-01"	""
"242530_at"	"0.878"	"0.3060246"	"-2.33e-01"	"SV2C"
"221323_at"	"0.878"	"0.3060766"	"-1.77e-01"	"ULBP1"
"1555001_at"	"0.878"	"0.3060821"	"1.77e-01"	"IQCF1"
"232603_at"	"0.878"	"0.3060991"	"1.87e-01"	"DCDC5///DCDC1"
"238941_at"	"0.878"	"0.3061045"	"1.76e-01"	"TRIM50"
"203301_s_at"	"0.878"	"0.306113"	"-2.00e-01"	"DMTF1"
"215730_at"	"0.878"	"0.3061516"	"-1.82e-01"	"VGLL1"
"223963_s_at"	"0.878"	"0.3061583"	"-1.78e-01"	"IGF2BP2"
"243161_x_at"	"0.878"	"0.3061675"	"1.89e-01"	"ZFP42"
"216693_x_at"	"0.878"	"0.3061821"	"-1.85e-01"	"HDGFRP3"
"212386_at"	"0.878"	"0.3061992"	"-1.80e-01"	"TCF4"
"227683_x_at"	"0.878"	"0.3062429"	"2.06e-01"	"NUDT4"
"1566465_at"	"0.878"	"0.3062563"	"2.38e-01"	"KCNK1"
"1570441_at"	"0.878"	"0.3062594"	"-1.80e-01"	"NAPB"
"200999_s_at"	"0.878"	"0.3062676"	"1.77e-01"	"CKAP4"
"217771_at"	"0.878"	"0.306282"	"-2.22e-01"	"GOLM1"
"234727_at"	"0.878"	"0.3062908"	"2.17e-01"	"DNAH7"
"237590_at"	"0.878"	"0.3063127"	"1.85e-01"	""
"208547_at"	"0.878"	"0.3063617"	"1.76e-01"	"HIST1H2BB"
"239465_at"	"0.878"	"0.3063702"	"2.34e-01"	""
"217704_x_at"	"0.878"	"0.3063717"	"-1.77e-01"	""
"213103_at"	"0.878"	"0.3063813"	"2.85e-01"	"STARD13"
"206961_s_at"	"0.878"	"0.3064037"	"2.27e-01"	"MED20"
"242789_at"	"0.878"	"0.3064288"	"3.74e-01"	"PDE1A"
"229121_at"	"0.878"	"0.306434"	"-1.93e-01"	"CMKLR1"
"221073_s_at"	"0.878"	"0.3064422"	"1.78e-01"	"NOD1"
"222401_s_at"	"0.878"	"0.3064729"	"-1.94e-01"	"TMEM50A"
"1563839_at"	"0.878"	"0.3064951"	"1.76e-01"	"TBC1D7"
"226281_at"	"0.878"	"0.3065259"	"9.37e-01"	"DNER"
"227793_at"	"0.878"	"0.3065336"	"-2.02e-01"	"MIRLET7D"
"237845_at"	"0.878"	"0.3065697"	"-2.63e-01"	"LOC101927552"
"201533_at"	"0.878"	"0.3065735"	"-1.83e-01"	"CTNNB1"
"238479_at"	"0.878"	"0.3065993"	"-4.85e-01"	"DCUN1D5"
"220930_s_at"	"0.878"	"0.306612"	"-1.95e-01"	"SMIM2"
"239884_at"	"0.878"	"0.3066177"	"2.14e-01"	"CADPS"
"216145_at"	"0.878"	"0.3066302"	"2.88e-01"	""
"221819_at"	"0.878"	"0.3066482"	"1.93e-01"	"RAB35"
"238910_at"	"0.878"	"0.3066547"	"1.79e-01"	"CLUHP3"
"205251_at"	"0.878"	"0.3066742"	"3.37e-01"	"PER2"
"226598_s_at"	"0.878"	"0.3066865"	"1.78e-01"	"MTG2"
"237982_at"	"0.878"	"0.3067277"	"1.77e-01"	"LOC101928327"
"226004_at"	"0.878"	"0.3067315"	"3.37e-01"	"CABLES2"
"238507_at"	"0.878"	"0.3067459"	"-1.77e-01"	""
"228399_at"	"0.878"	"0.3067774"	"-2.04e-01"	"OSR1"
"219912_s_at"	"0.878"	"0.3068148"	"-2.19e-01"	"ENPP3"
"227711_at"	"0.878"	"0.306818"	"-1.80e-01"	"GTSF1"
"216971_s_at"	"0.878"	"0.3068323"	"-1.90e-01"	"PLEC"
"241242_at"	"0.878"	"0.3068369"	"2.14e-01"	""
"215562_at"	"0.878"	"0.3068523"	"1.76e-01"	"TTC39A"
"225770_at"	"0.878"	"0.3068587"	"-1.93e-01"	"RSPRY1"
"219389_at"	"0.878"	"0.3068748"	"-1.76e-01"	"SUSD4"
"202507_s_at"	"0.878"	"0.3068842"	"1.77e-01"	"SNAP25"
"219277_s_at"	"0.878"	"0.3068984"	"-3.07e-01"	"OGDHL"
"218196_at"	"0.878"	"0.306903"	"-1.78e-01"	"OSTM1"
"227819_at"	"0.878"	"0.3069046"	"-3.23e-01"	"LGR6"
"228992_at"	"0.878"	"0.3069135"	"2.08e-01"	"MED28"
"216580_at"	"0.878"	"0.3069267"	"-1.77e-01"	""
"226950_at"	"0.878"	"0.3069271"	"-3.10e-01"	"ACVRL1"
"228713_s_at"	"0.878"	"0.3069795"	"-2.49e-01"	"HSD17B14"
"237543_at"	"0.878"	"0.3070341"	"1.82e-01"	"LOC100506286"
"224656_s_at"	"0.878"	"0.3070345"	"1.78e-01"	"LUZP6///MTPN"
"217630_at"	"0.878"	"0.3070607"	"2.21e-01"	"ANGEL2"
"210909_x_at"	"0.878"	"0.3070835"	"-1.77e-01"	"LPAL2"
"204258_at"	"0.878"	"0.3070911"	"1.85e-01"	"CHD1"
"1562121_at"	"0.878"	"0.3071255"	"-2.40e-01"	"CHL1-AS1"
"205274_at"	"0.878"	"0.3071342"	"-1.97e-01"	"GTPBP1"
"204073_s_at"	"0.878"	"0.3071391"	"-5.11e-01"	"MYRF"
"1566644_at"	"0.878"	"0.3071418"	"1.99e-01"	""
"212051_at"	"0.878"	"0.307174"	"1.86e-01"	"WIPF2"
"1570196_at"	"0.878"	"0.307186"	"1.84e-01"	""
"244487_at"	"0.878"	"0.3071897"	"3.06e-01"	"NCK1"
"231008_at"	"0.878"	"0.3072015"	"-2.26e-01"	"UNC5CL"
"230320_at"	"0.878"	"0.307211"	"-1.94e-01"	"TBRG1"
"1564084_at"	"0.878"	"0.3072369"	"-1.90e-01"	"CAD"
"230098_at"	"0.878"	"0.307282"	"-2.04e-01"	"PHF20L1"
"205979_at"	"0.878"	"0.3072952"	"-1.87e-01"	"SCGB2A1"
"223192_at"	"0.878"	"0.3073094"	"1.95e-01"	"SLC25A28"
"223696_at"	"0.878"	"0.3073129"	"-2.16e-01"	"ARSD"
"201283_s_at"	"0.878"	"0.3073201"	"2.04e-01"	"TRAK1"
"221294_at"	"0.878"	"0.3073331"	"-1.88e-01"	"GPR21"
"238649_at"	"0.878"	"0.3073571"	"-2.92e-01"	"PITPNC1"
"220089_at"	"0.878"	"0.3073709"	"-1.78e-01"	"L2HGDH"
"225795_at"	"0.878"	"0.307377"	"2.27e-01"	"SMDT1"
"207378_at"	"0.878"	"0.3073784"	"-1.85e-01"	"TREH"
"1554544_a_at"	"0.878"	"0.3074283"	"2.92e-01"	"MBP"
"203766_s_at"	"0.878"	"0.3074474"	"-1.79e-01"	"LMOD1"
"236839_at"	"0.878"	"0.3074743"	"-2.40e-01"	""
"236659_x_at"	"0.878"	"0.3074859"	"3.01e-01"	""
"203731_s_at"	"0.878"	"0.3075038"	"2.50e-01"	"ZKSCAN5"
"228634_s_at"	"0.878"	"0.3075665"	"1.79e-01"	"YBX3"
"209659_s_at"	"0.878"	"0.3076126"	"2.47e-01"	"CDC16"
"236271_at"	"0.878"	"0.3076189"	"-2.18e-01"	"LOC101927085"
"203913_s_at"	"0.878"	"0.3076708"	"2.01e-01"	"HPGD"
"215813_s_at"	"0.878"	"0.3076777"	"-1.25"	"PTGS1"
"217817_at"	"0.878"	"0.3076997"	"1.92e-01"	"ARPC4"
"1562665_at"	"0.878"	"0.3077141"	"-1.99e-01"	""
"241175_at"	"0.878"	"0.3077184"	"1.82e-01"	""
"217279_x_at"	"0.878"	"0.3077666"	"-1.77e-01"	"MMP14"
"229016_s_at"	"0.878"	"0.3077748"	"2.19e-01"	"TRERF1"
"227131_at"	"0.878"	"0.307778"	"1.77e-01"	"MAP3K3"
"204938_s_at"	"0.878"	"0.3077823"	"1.79e-01"	"PLN"
"1561268_at"	"0.878"	"0.3077832"	"-1.88e-01"	""
"215976_at"	"0.878"	"0.3077988"	"-1.78e-01"	""
"236195_x_at"	"0.878"	"0.3078077"	"-2.22e-01"	"PRKCG"
"210969_at"	"0.878"	"0.3078223"	"-1.75e-01"	"PKN2"
"222656_at"	"0.878"	"0.3078343"	"-3.17e-01"	"UBE2W"
"235183_at"	"0.878"	"0.3078618"	"-1.76e-01"	"FILIP1"
"1554140_at"	"0.878"	"0.3078673"	"-1.89e-01"	"WDR78"
"205721_at"	"0.878"	"0.3079011"	"-2.41e-01"	"GFRA2"
"1560049_at"	"0.878"	"0.3079113"	"2.26e-01"	""
"230080_at"	"0.878"	"0.3079176"	"-1.98e-01"	"HOXA-AS2"
"200068_s_at"	"0.878"	"0.3079177"	"-2.67e-01"	"CANX"
"215506_s_at"	"0.878"	"0.3079433"	"-3.80e-01"	"DIRAS3"
"244266_at"	"0.878"	"0.3079555"	"-1.81e-01"	"LOC101930400///AKR1C2"
"226761_at"	"0.878"	"0.3079691"	"4.45e-01"	"IKZF4"
"216808_at"	"0.878"	"0.3079695"	"2.25e-01"	"MIR622"
"201762_s_at"	"0.878"	"0.3079833"	"-2.15e-01"	"MIR7703///PSME2"
"236532_at"	"0.878"	"0.3079891"	"-1.87e-01"	"C11orf87"
"1569959_at"	"0.878"	"0.3079908"	"-1.81e-01"	""
"243661_at"	"0.878"	"0.308035"	"-2.83e-01"	"LOC285902///ZNF273"
"217793_at"	"0.878"	"0.3080444"	"1.81e-01"	"RAB11B"
"242320_at"	"0.878"	"0.3080612"	"-2.25e-01"	""
"233580_at"	"0.878"	"0.3080768"	"-2.25e-01"	""
"230549_at"	"0.878"	"0.3080907"	"-1.75e-01"	"ELK4"
"237273_at"	"0.878"	"0.3081125"	"-1.78e-01"	"KCNU1"
"200917_s_at"	"0.878"	"0.3081154"	"3.47e-01"	"SRPRA"
"244609_at"	"0.878"	"0.3081497"	"-1.84e-01"	"LOC102724487"
"207370_at"	"0.878"	"0.308222"	"1.76e-01"	"IBSP"
"242072_at"	"0.878"	"0.3082463"	"1.75e-01"	""
"1558622_a_at"	"0.878"	"0.3082708"	"-1.82e-01"	"ZNF548"
"1555892_s_at"	"0.878"	"0.3082972"	"-5.30e-01"	"PSMD5-AS1"
"218315_s_at"	"0.878"	"0.3083416"	"1.79e-01"	"CDK5RAP1"
"230216_at"	"0.878"	"0.3083541"	"-1.92e-01"	"HECTD4"
"223237_x_at"	"0.878"	"0.3083721"	"1.78e-01"	"AP2A1"
"208385_at"	"0.878"	"0.3083763"	"-2.15e-01"	"NR2E3"
"1559497_at"	"0.878"	"0.308378"	"1.95e-01"	"LINC01583"
"213869_x_at"	"0.878"	"0.3083817"	"-1.76e-01"	"THY1"
"1552288_at"	"0.878"	"0.3083866"	"-1.84e-01"	"CILP2"
"221428_s_at"	"0.878"	"0.3084113"	"1.96e-01"	"TBL1XR1"
"225741_at"	"0.878"	"0.3084393"	"1.87e-01"	"THUMPD3"
"238149_at"	"0.878"	"0.3084477"	"-1.75e-01"	"ZNF818P"
"243123_at"	"0.878"	"0.3084629"	"-1.84e-01"	""
"228104_at"	"0.878"	"0.3084644"	"-2.69e-01"	"PLXNA4"
"238570_at"	"0.878"	"0.3085062"	"1.81e-01"	""
"237245_at"	"0.878"	"0.3085417"	"-2.44e-01"	"BUB3"
"204705_x_at"	"0.878"	"0.3085648"	"-1.77e-01"	"ALDOB"
"1556779_s_at"	"0.878"	"0.3085807"	"-2.58e-01"	""
"203694_s_at"	"0.878"	"0.3085937"	"2.23e-01"	"DHX16"
"217543_s_at"	"0.878"	"0.3086001"	"1.89e-01"	"MBTPS1"
"227797_x_at"	"0.878"	"0.3086369"	"1.76e-01"	"LYRM2"
"222731_at"	"0.878"	"0.3086635"	"1.89e-01"	"ZDHHC2"
"1554559_at"	"0.878"	"0.3086667"	"-2.17e-01"	"GPR62"
"213937_s_at"	"0.878"	"0.308679"	"1.75e-01"	"FTSJ1"
"211572_s_at"	"0.878"	"0.3087145"	"2.12e-01"	"SLC23A2"
"212190_at"	"0.878"	"0.3087168"	"-2.13e-01"	"SERPINE2"
"1553799_at"	"0.878"	"0.308741"	"1.88e-01"	"FAM227B"
"213672_at"	"0.878"	"0.308741"	"-1.76e-01"	"MIR6758///MARS"
"239274_at"	"0.878"	"0.3087537"	"-3.16e-01"	""
"231389_at"	"0.878"	"0.3087679"	"-2.22e-01"	"PIH1D3"
"203364_s_at"	"0.878"	"0.3087697"	"1.75e-01"	"ATG13"
"202393_s_at"	"0.878"	"0.3087905"	"-4.45e-01"	"KLF10"
"210261_at"	"0.878"	"0.3088163"	"-1.76e-01"	"KCNK2"
"1570194_x_at"	"0.878"	"0.3088366"	"-2.03e-01"	""
"225566_at"	"0.878"	"0.3088371"	"-3.18e-01"	"NRP2"
"223251_s_at"	"0.878"	"0.3088735"	"3.93e-01"	"ANKRD10"
"232173_at"	"0.878"	"0.3088802"	"-2.08e-01"	"CLEC2L"
"206769_at"	"0.878"	"0.3089031"	"-2.25e-01"	"TMSB4Y"
"237691_x_at"	"0.878"	"0.308913"	"-2.03e-01"	"ENO3"
"231764_at"	"0.878"	"0.308929"	"1.99e-01"	"CHRAC1"
"207848_at"	"0.878"	"0.3089298"	"-1.77e-01"	"AVP"
"223886_s_at"	"0.878"	"0.3089349"	"-1.77e-01"	"RNF146"
"242900_at"	"0.878"	"0.3089555"	"-4.79e-01"	"ALG10B///ALG10"
"224850_at"	"0.878"	"0.3089788"	"2.36e-01"	"ATAD1"
"222555_s_at"	"0.878"	"0.3089831"	"1.82e-01"	"MRPL44"
"1556886_a_at"	"0.878"	"0.3089901"	"1.96e-01"	"LAYN"
"1556672_a_at"	"0.878"	"0.3090087"	"-2.63e-01"	"RBM6"
"201735_s_at"	"0.878"	"0.3090382"	"2.49e-01"	"CLCN3"
"208401_s_at"	"0.878"	"0.3090738"	"-1.75e-01"	"GLP1R"
"222921_s_at"	"0.878"	"0.3090925"	"6.10e-01"	"HEY2"
"1559646_a_at"	"0.878"	"0.3091175"	"-1.86e-01"	"LINC00184"
"215701_at"	"0.878"	"0.3091426"	"-1.78e-01"	""
"243074_at"	"0.878"	"0.3091666"	"-2.32e-01"	""
"217923_at"	"0.878"	"0.3091807"	"1.96e-01"	"PEF1"
"214916_x_at"	"0.878"	"0.3091945"	"-2.02e-01"	"IGHV3-23///IGHV4-31///IGHM///IGHG3///IGHG1///IGHA2///IGHA1"
"1566185_at"	"0.878"	"0.3092293"	"-1.81e-01"	""
"1570465_at"	"0.878"	"0.3092773"	"-2.27e-01"	""
"234916_at"	"0.878"	"0.3092878"	"-1.76e-01"	"DBH"
"214062_x_at"	"0.878"	"0.3092879"	"1.98e-01"	"NFKBIB"
"223061_at"	"0.878"	"0.3093104"	"2.72e-01"	"CHID1"
"240467_at"	"0.878"	"0.3093234"	"2.81e-01"	""
"220371_s_at"	"0.878"	"0.309325"	"-1.75e-01"	"SLC12A9"
"237696_at"	"0.878"	"0.3093479"	"-1.88e-01"	""
"233245_at"	"0.878"	"0.3093558"	"-2.01e-01"	"UHRF1BP1"
"1557055_s_at"	"0.878"	"0.3093572"	"1.99e-01"	"LINC01128"
"233162_at"	"0.878"	"0.3093761"	"1.84e-01"	"LOC101926892"
"1563018_at"	"0.878"	"0.3094058"	"1.93e-01"	"TBX5"
"65493_at"	"0.878"	"0.3094105"	"2.63e-01"	"HEATR6"
"243790_at"	"0.878"	"0.3094151"	"2.79e-01"	"ZNF585A"
"214410_at"	"0.878"	"0.3094206"	"-1.84e-01"	"TRPM1"
"1557275_a_at"	"0.878"	"0.3094426"	"-1.98e-01"	"TLCD2"
"238435_at"	"0.878"	"0.3094427"	"3.70e-01"	"CA5BP1///CA5B"
"227431_at"	"0.878"	"0.3094433"	"2.93e-01"	"APTR"
"224459_at"	"0.878"	"0.3094591"	"-2.19e-01"	"L2HGDH"
"232502_at"	"0.878"	"0.3094695"	"-1.78e-01"	"LOC101927104///ENTPD1-AS1"
"203525_s_at"	"0.878"	"0.3095063"	"-1.94e-01"	"APC"
"225927_at"	"0.878"	"0.3095107"	"1.81e-01"	"MAP3K1"
"1559195_at"	"0.878"	"0.3095387"	"-1.77e-01"	""
"1558315_s_at"	"0.878"	"0.3095597"	"-1.87e-01"	"HOOK3"
"1557771_at"	"0.878"	"0.3095954"	"-2.71e-01"	"FHAD1"
"208846_s_at"	"0.878"	"0.3096049"	"1.75e-01"	"VDAC3"
"1569527_at"	"0.878"	"0.3096209"	"-1.75e-01"	""
"211670_x_at"	"0.878"	"0.3096221"	"1.87e-01"	"SSX3"
"205143_at"	"0.878"	"0.3096488"	"-1.82e-01"	"NCAN"
"227173_s_at"	"0.878"	"0.3096543"	"-4.04e-01"	"BACH2"
"219155_at"	"0.878"	"0.3096935"	"-6.93e-01"	"PITPNC1"
"216071_x_at"	"0.878"	"0.3096966"	"-1.82e-01"	"MED12"
"209467_s_at"	"0.878"	"0.3097104"	"-1.78e-01"	"MKNK1"
"238120_at"	"0.878"	"0.3097548"	"-2.59e-01"	"RPH3AL"
"234320_at"	"0.878"	"0.3097942"	"1.79e-01"	"CD244"
"210370_s_at"	"0.878"	"0.3098081"	"1.79e-01"	"LY9"
"231225_at"	"0.878"	"0.3098651"	"-1.76e-01"	""
"222959_at"	"0.878"	"0.3098818"	"2.16e-01"	"CNGB3"
"222980_at"	"0.878"	"0.3099061"	"1.74e-01"	"RAB10"
"1562659_at"	"0.878"	"0.3099534"	"-1.83e-01"	"LOC400548"
"243344_at"	"0.878"	"0.310004"	"-2.55e-01"	""
"214447_at"	"0.878"	"0.3100052"	"-1.97e-01"	"ETS1"
"201649_at"	"0.878"	"0.3100138"	"-1.81e-01"	"UBE2L6"
"209001_s_at"	"0.878"	"0.3100245"	"-2.75e-01"	"ANAPC13"
"233131_at"	"0.878"	"0.310059"	"-2.16e-01"	"CFAP58"
"228445_at"	"0.878"	"0.3100643"	"2.22e-01"	"AIFM2"
"232116_at"	"0.878"	"0.310067"	"-1.98e-01"	"GRHL3"
"236547_at"	"0.878"	"0.3100704"	"-1.76e-01"	""
"204317_at"	"0.878"	"0.3101027"	"1.86e-01"	"TRMU///GTSE1"
"230522_s_at"	"0.878"	"0.3101062"	"3.11e-01"	"ARHGEF39"
"234449_at"	"0.878"	"0.3101167"	"-1.86e-01"	""
"203721_s_at"	"0.878"	"0.3101253"	"1.76e-01"	"UTP18"
"210453_x_at"	"0.878"	"0.3101333"	"2.14e-01"	"ATP5L"
"203127_s_at"	"0.878"	"0.3101349"	"1.91e-01"	"SPTLC2"
"218869_at"	"0.878"	"0.3101349"	"-1.81e-01"	"MLYCD"
"240297_at"	"0.878"	"0.3101364"	"-2.01e-01"	""
"230516_at"	"0.878"	"0.3101471"	"1.99e-01"	"MALSU1"
"238408_at"	"0.878"	"0.3101612"	"-1.88e-01"	""
"241812_at"	"0.878"	"0.3101669"	"-4.96e-01"	"SPATS2L"
"234337_at"	"0.878"	"0.3101851"	"2.20e-01"	"TTLL9"
"227729_at"	"0.878"	"0.310193"	"5.60e-01"	""
"233919_s_at"	"0.878"	"0.3102012"	"2.24e-01"	"HABP4"
"234056_at"	"0.878"	"0.3102775"	"-1.80e-01"	""
"241076_at"	"0.878"	"0.3102818"	"-1.75e-01"	""
"223484_at"	"0.878"	"0.3102881"	"-1.84e-01"	"C15orf48"
"208962_s_at"	"0.878"	"0.3103024"	"-3.24e-01"	"MIR1908///FADS1"
"219288_at"	"0.878"	"0.3103073"	"-1.96e-01"	"C3orf14"
"228200_at"	"0.878"	"0.3103111"	"3.33e-01"	"ZNF252P"
"232764_at"	"0.878"	"0.3103123"	"-1.75e-01"	"CCNB2"
"222510_s_at"	"0.878"	"0.3103138"	"2.19e-01"	"MKRN2"
"241159_x_at"	"0.878"	"0.310321"	"-2.46e-01"	""
"209828_s_at"	"0.878"	"0.3103275"	"-1.74e-01"	"IL16"
"228829_at"	"0.878"	"0.3103285"	"2.71e-01"	"ATF7"
"241633_x_at"	"0.878"	"0.3103335"	"-3.65e-01"	""
