group	corr_value	gene_id
Targets	0.07393	ENSG00000131165
Targets	0.21293	ENSG00000171867
Targets	-0.06055	ENSG00000164305
Targets	0.16033	ENSG00000119541
Targets	0.14103	ENSG00000143126
Targets	0.31128	ENSG00000240849
Targets	0.14383	ENSG00000187164
Targets	0.06133	ENSG00000085721
Targets	0.11106	ENSG00000184916
Targets	-0.10116	ENSG00000012660
Targets	0.18588	ENSG00000054598
Targets	0.12152	ENSG00000135097
Targets	0.11624	ENSG00000133872
Targets	-0.03485	ENSG00000198915
Targets	0.13419	ENSG00000189067
Targets	0.13034	ENSG00000198959
Targets	0.13629	ENSG00000127948
Targets	0.25532	ENSG00000164830
Targets	0.12899	ENSG00000044574
Targets	0.10688	ENSG00000165802
Targets	0.055	ENSG00000130449
Targets	-0.12476	ENSG00000161526
Targets	-2e-05	ENSG00000154734
Targets	0.04733	ENSG00000108639
Targets	0.05034	ENSG00000186834
Targets	0.04903	ENSG00000162734
Targets	0.15251	ENSG00000006453
Targets	0.09514	ENSG00000115806
Targets	0.11529	ENSG00000205213
Targets	-0.04613	ENSG00000038427
Targets	-0.05086	ENSG00000165355
Targets	-0.0221	ENSG00000184937
Targets	-0.07324	ENSG00000116731
Targets	0.26118	ENSG00000112874
Targets	0.05659	ENSG00000157240
Targets	0.11563	ENSG00000198435
Targets	-0.03312	ENSG00000066629
Targets	0.20332	ENSG00000173334
Targets	-0.09841	ENSG00000111737
Targets	0.03402	ENSG00000136842
Targets	0.08161	ENSG00000181751
Targets	-0.05507	ENSG00000198814
Targets	-0.0392	ENSG00000153339
Targets	0.08404	ENSG00000112033
Targets	0.01118	ENSG00000141551
Targets	-0.05096	ENSG00000221978
Targets	-0.13984	ENSG00000129911
Targets	-0.02876	ENSG00000100241
Targets	-0.02709	ENSG00000158321
Targets	0.05566	ENSG00000157404
Targets	0.2257	ENSG00000004799
Targets	-0.02483	ENSG00000241839
Targets	-0.12519	ENSG00000108669
Targets	0.16705	ENSG00000155760
Targets	0.1395	ENSG00000130340
Targets	0.12396	ENSG00000082074
Targets	0.07121	ENSG00000091129
Targets	0.05092	ENSG00000173064
Targets	0.2278	ENSG00000110048
Targets	0.17761	ENSG00000134755
Targets	0.2007	ENSG00000046604
Targets	0.11791	ENSG00000105976
Targets	-0.07943	ENSG00000130749
Targets	0.08699	ENSG00000110075
Targets	0.08803	ENSG00000181104
Targets	-0.03678	ENSG00000146830
Targets	0.01894	ENSG00000125347
Targets	0.13821	ENSG00000184384
Targets	0.19115	ENSG00000134910
Targets	-0.03706	ENSG00000197037
Targets	0.00723	ENSG00000140332
Targets	0.05445	ENSG00000204519
Targets	-0.01771	ENSG00000121481
Targets	0.08578	ENSG00000166454
Targets	0.14007	ENSG00000101670
Targets	-0.00462	ENSG00000146083
Targets	0.11024	ENSG00000130164
Targets	0.04235	ENSG00000084676
Targets	0.13553	ENSG00000184545
Targets	0.04403	ENSG00000139718
Targets	-0.17597	ENSG00000119707
Targets	-0.0378	ENSG00000074755
Targets	0.26448	ENSG00000157107
Targets	0.15523	ENSG00000176597
Targets	0.08498	ENSG00000105971
Targets	0.19602	ENSG00000106078
Targets	-0.02999	ENSG00000011007
Targets	0.02689	ENSG00000155304
Targets	0.1066	ENSG00000185950
Targets	-0.28249	ENSG00000071564
Targets	0.18164	ENSG00000163347
Targets	-0.12191	ENSG00000065809
Targets	0.17269	ENSG00000069020
Targets	0.09158	ENSG00000122574
Targets	0.08508	ENSG00000165915
Targets	-0.0844	ENSG00000121281
Targets	0.02328	ENSG00000130224
Targets	0.03492	ENSG00000005020
Targets	-0.05638	ENSG00000181744
Targets	0.27413	ENSG00000106299
Targets	-0.09337	ENSG00000069424
Targets	0.24259	ENSG00000183723
Targets	-0.01906	ENSG00000042429
Targets	0.00191	ENSG00000142599
Targets	0.13924	ENSG00000132294
Targets	-0.07028	ENSG00000158805
Targets	-0.12685	ENSG00000141644
Targets	0.01173	ENSG00000143641
Targets	0.04223	ENSG00000005339
Targets	0.07625	ENSG00000118200
Targets	0.00508	ENSG00000176490
Targets	-0.01392	ENSG00000182771
Targets	0.07926	ENSG00000178538
Targets	0.09144	ENSG00000168743
Targets	0.21594	ENSG00000185551
Targets	0.18653	ENSG00000005893
Targets	0.26639	ENSG00000197122
Targets	-0.03914	ENSG00000143093
Targets	-0.00033	ENSG00000166086
Targets	0.12697	ENSG00000110881
Targets	-0.05479	ENSG00000011275
Targets	-0.01581	ENSG00000116675
Targets	0.05427	ENSG00000086062
Targets	-0.00233	ENSG00000183864
Targets	0.15071	ENSG00000198363
Targets	-0.02185	ENSG00000143384
Targets	0.06934	ENSG00000088256
Targets	0.17015	ENSG00000140391
Targets	0.17264	ENSG00000102158
Targets	0.20031	ENSG00000166734
Targets	-0.0779	ENSG00000072786
Targets	-0.01001	ENSG00000183495
Targets	0.07252	ENSG00000184602
Targets	0.04974	ENSG00000084444
Targets	0.54207	ENSG00000132824
Targets	0.04132	ENSG00000140941
Targets	0.1696	ENSG00000164402
Targets	-0.0967	ENSG00000204256
Targets	0.04662	ENSG00000130559
Targets	0.21321	ENSG00000164181
Targets	-0.01583	ENSG00000179152
Targets	0.02545	ENSG00000086619
Targets	0.08096	ENSG00000186111
Targets	-0.15271	ENSG00000106948
Targets	0.01724	ENSG00000205339
Targets	0.23308	ENSG00000135503
Targets	0.23721	ENSG00000198142
Targets	0.17445	ENSG00000151025
Targets	-0.00677	ENSG00000113916
Targets	0.20493	ENSG00000122042
Targets	0.04398	ENSG00000148719
Targets	0.01918	ENSG00000129933
Targets	-0.04078	ENSG00000196743
Targets	-0.15433	ENSG00000162231
Targets	-0.0799	ENSG00000091009
Targets	0.17378	ENSG00000106546
Targets	0.04357	ENSG00000108946
Targets	-0.01369	ENSG00000131398
Targets	0.07107	ENSG00000166471
Targets	0.08668	ENSG00000128595
Targets	-0.20972	ENSG00000168421
Targets	0.19866	ENSG00000205133
Targets	0.04775	ENSG00000206560
Targets	0.16918	ENSG00000008256
Targets	0.02693	ENSG00000170242
Targets	0.14513	ENSG00000117868
Targets	0.27947	ENSG00000198561
Targets	0.06805	ENSG00000140577
Targets	0.09482	ENSG00000134287
Targets	-0.09461	ENSG00000142875
Targets	-0.02871	ENSG00000171988
Targets	0.29974	ENSG00000153214
Targets	-0.01438	ENSG00000168461
Targets	0.0842	ENSG00000170248
Targets	0.0731	ENSG00000151553
Targets	0.19923	ENSG00000095637
Targets	0.1475	ENSG00000133657
Targets	-0.18008	ENSG00000065911
Targets	0.05766	ENSG00000137075
Targets	0.02941	ENSG00000157933
Targets	-0.03497	ENSG00000198399
Targets	0.10742	ENSG00000138594
Targets	0.1483	ENSG00000115993
Targets	-0.10501	ENSG00000166532
Targets	0.0344	ENSG00000067369
Targets	0.00306	ENSG00000146530
Targets	-0.02634	ENSG00000011523
Targets	-0.1099	ENSG00000071054
Targets	0.2691	ENSG00000170348
Targets	0.13176	ENSG00000178951
Targets	-0.02836	ENSG00000107929
Targets	0.11697	ENSG00000179364
Targets	0.33773	ENSG00000158470
Targets	0.11111	ENSG00000151458
Targets	0.16012	ENSG00000114554
Targets	0.18257	ENSG00000124151
Targets	-0.01251	ENSG00000025039
Targets	-0.03864	ENSG00000162367
Targets	0.18521	ENSG00000102471
Targets	0.2098	ENSG00000180530
Targets	0.06071	ENSG00000117020
Targets	0.19158	ENSG00000151150
Targets	0.16813	ENSG00000137942
Targets	0.08708	ENSG00000096070
Targets	-0.19843	ENSG00000187109
Targets	0.08432	ENSG00000131023
Targets	0.25221	ENSG00000196227
Targets	0.04685	ENSG00000170915
Targets	0.14865	ENSG00000065613
Targets	0.08031	ENSG00000067082
Targets	0.06122	ENSG00000121749
Targets	0.13069	ENSG00000138448
Targets	-0.13238	ENSG00000147454
Targets	-0.02688	ENSG00000136536
Targets	0.15727	ENSG00000162337
Targets	-0.02227	ENSG00000131149
Targets	0.13095	ENSG00000138593
Targets	0.02537	ENSG00000068305
Targets	0.03013	ENSG00000204681
Targets	0.17598	ENSG00000037749
Targets	0.13826	ENSG00000116191
Targets	0.12126	ENSG00000162512
Targets	-0.02396	ENSG00000145734
Targets	0.11189	ENSG00000050820
Targets	0.17837	ENSG00000187678
Targets	-0.04851	ENSG00000023909
Targets	-0.06141	ENSG00000178904
Targets	0.01001	ENSG00000007168
Targets	0.14763	ENSG00000183579
Targets	-0.02517	ENSG00000116017
Targets	-0.08444	ENSG00000038532
Targets	-0.18458	ENSG00000113580
Targets	-0.08183	ENSG00000116604
Targets	0.1227	ENSG00000108510
Targets	0.28546	ENSG00000163293
Targets	0.15754	ENSG00000139826
Targets	0.33933	ENSG00000101346
Targets	-0.08958	ENSG00000105939
Targets	0.00828	ENSG00000196776
Targets	0.11766	ENSG00000124486
Targets	0.11124	ENSG00000173276
Targets	0.06791	ENSG00000103111
Targets	0.24188	ENSG00000110723
Targets	0.09737	ENSG00000011201
Targets	0.19368	ENSG00000077147
Targets	0.17023	ENSG00000163110
Targets	0.03624	ENSG00000100697
Targets	0.20405	ENSG00000165813
Targets	0.14895	ENSG00000156675
Targets	-0.06159	ENSG00000029363
Targets	0.14496	ENSG00000182957
Targets	-0.12225	ENSG00000197860
Targets	-0.12203	ENSG00000100154
Targets	0.04284	ENSG00000160218
Targets	0.13359	ENSG00000186591
Targets	0.01823	ENSG00000133985
Targets	0.0068	ENSG00000078140
Targets	0.04648	ENSG00000151692
Targets	0.06362	ENSG00000136603
Targets	0.11748	ENSG00000132359
Targets	0.24055	ENSG00000080815
Targets	0.01233	ENSG00000183508
Targets	0.23526	ENSG00000134243
Targets	0.22131	ENSG00000213853
Targets	0.0883	ENSG00000114331
Targets	-0.04247	ENSG00000183943
Targets	0.10617	ENSG00000089057
Targets	0.3059	ENSG00000101152
Targets	-0.08615	ENSG00000111860
Targets	0.08482	ENSG00000006468
Targets	0.18084	ENSG00000127329
Targets	-0.05073	ENSG00000116852
Targets	0.08099	ENSG00000179454
Targets	0.07259	ENSG00000164938
Targets	-0.06075	ENSG00000109118
Targets	-0.01177	ENSG00000082258
Targets	-0.07261	ENSG00000132326
Targets	0.08311	ENSG00000125827
Targets	0.31699	ENSG00000025293
Targets	0.01991	ENSG00000169641
Targets	-0.00323	ENSG00000117500
Targets	0.03478	ENSG00000163577
Targets	0.02535	ENSG00000122779
Targets	0.34653	ENSG00000148358
Targets	0.1963	ENSG00000174437
Targets	0.27036	ENSG00000166900
Targets	0.24125	ENSG00000108582
Targets	-0.02356	ENSG00000153936
Targets	-0.1179	ENSG00000165633
Targets	0.21473	ENSG00000118217
Targets	0.19419	ENSG00000071537
Targets	0.05622	ENSG00000187134
Targets	-0.02027	ENSG00000048471
Targets	0.0157	ENSG00000122068
Targets	0.12618	ENSG00000152127
Targets	0.17528	ENSG00000113742
Targets	-0.0087	ENSG00000187605
Targets	0.07487	ENSG00000149289
Targets	-0.02443	ENSG00000147852
Targets	0.18655	ENSG00000123575
Targets	0.15881	ENSG00000100596
Targets	0.11041	ENSG00000109133
Targets	0.15756	ENSG00000135968
Targets	0.19002	ENSG00000164327
Targets	-0.1482	ENSG00000105926
Targets	-0.02169	ENSG00000205189
Targets	0.11087	ENSG00000088179
Targets	0.25891	ENSG00000169359
Targets	-0.03121	ENSG00000149212
Targets	0.47011	ENSG00000124209
Targets	-0.0382	ENSG00000083312
Targets	0.19184	ENSG00000143970
Targets	0.01082	ENSG00000128585
Targets	0.18994	ENSG00000160551
Targets	-0.08266	ENSG00000078177
Targets	0.05906	ENSG00000151422
Targets	-0.02208	ENSG00000118922
Targets	-0.03003	ENSG00000105810
Targets	0.22674	ENSG00000106460
Targets	0.01693	ENSG00000100354
Targets	0.03046	ENSG00000055609
Targets	0.00121	ENSG00000079950
Background	-0.03848	ENSG00000115919
Background	-0.05493	ENSG00000115539
Background	-0.06781	ENSG00000155363
Background	-0.04676	ENSG00000171421
Background	-0.10023	ENSG00000136891
Background	0.10402	ENSG00000187242
Background	0.1663	ENSG00000164961
Background	-0.16865	ENSG00000146215
Background	-0.1274	ENSG00000105618
Background	-0.1029	ENSG00000105409
Background	-0.15908	ENSG00000104859
Background	0.10629	ENSG00000159403
Background	-0.04219	ENSG00000171307
Background	0.2195	ENSG00000168528
Background	-0.18695	ENSG00000105397
Background	-0.2866	ENSG00000171960
Background	0.12683	ENSG00000170745
Background	-0.13677	ENSG00000205560
Background	0.0133	ENSG00000100147
Background	-0.05088	ENSG00000170310
Background	-0.00302	ENSG00000111679
Background	0.04346	ENSG00000198960
Background	-0.14781	ENSG00000183763
Background	0.09109	ENSG00000108786
Background	0.11591	ENSG00000109610
Background	-0.24823	ENSG00000142676
Background	0.23393	ENSG00000139832
Background	-0.16927	ENSG00000179409
Background	0.03144	ENSG00000139547
Background	-0.07354	ENSG00000204301
Background	-0.24715	ENSG00000198841
Background	-0.04906	ENSG00000137656
Background	-0.07336	ENSG00000143569
Background	0.13062	ENSG00000167632
Background	-0.09239	ENSG00000175792
Background	-0.05388	ENSG00000198467
Background	-0.00641	ENSG00000243279
Background	-0.02561	ENSG00000215014
Background	0.06484	ENSG00000182272
Background	0.22572	ENSG00000178386
Background	-0.07894	ENSG00000102384
Background	0.07026	ENSG00000128463
Background	-0.00335	ENSG00000183019
Background	-0.12958	ENSG00000244607
Background	0.07732	ENSG00000166682
Background	0.03039	ENSG00000183486
Background	0.23699	ENSG00000142910
Background	-0.01267	ENSG00000135502
Background	0.04555	ENSG00000174871
Background	-0.1124	ENSG00000126953
Background	-0.07377	ENSG00000100294
Background	-0.004	ENSG00000171817
Background	-0.02893	ENSG00000010219
Background	-0.26067	ENSG00000141499
Background	0.07508	ENSG00000213889
Background	-0.26477	ENSG00000167670
Background	-0.15299	ENSG00000092094
Background	0.05158	ENSG00000204947
Background	0.14388	ENSG00000162542
Background	0.04947	ENSG00000177599
Background	0.04527	ENSG00000156795
Background	-0.02777	ENSG00000169696
Background	0.08988	ENSG00000070759
Background	0.13314	ENSG00000148120
Background	0.0231	ENSG00000172183
Background	0.02365	ENSG00000147255
Background	0.19327	ENSG00000197363
Background	-0.1593	ENSG00000198157
Background	0.01913	ENSG00000213888
Background	-0.14118	ENSG00000213760
Background	0.0451	ENSG00000083223
Background	0.02851	ENSG00000168060
Background	-0.02928	ENSG00000183647
Background	-0.02495	ENSG00000182518
Background	-0.05643	ENSG00000188690
Background	-0.06935	ENSG00000160688
Background	0.01514	ENSG00000162129
Background	0.08768	ENSG00000151445
Background	-0.06833	ENSG00000011478
Background	-0.06805	ENSG00000254469
Background	0.05913	ENSG00000145014
Background	0.05731	ENSG00000185272
Background	-0.13604	ENSG00000130305
Background	0.04767	ENSG00000249709
Background	-0.11503	ENSG00000158717
Background	-0.01057	ENSG00000154328
Background	0.10161	ENSG00000119723
Background	0.05377	ENSG00000164675
Background	-0.03884	ENSG00000105953
Background	-0.04627	ENSG00000168818
Background	0.14333	ENSG00000088836
Background	0.00455	ENSG00000173914
Background	-0.16689	ENSG00000241360
Background	-0.01503	ENSG00000133313
Background	-0.13676	ENSG00000175463
Background	-0.03	ENSG00000138111
Background	-0.01895	ENSG00000168918
Background	-0.10993	ENSG00000129749
Background	0.04364	ENSG00000053770
Background	0.03051	ENSG00000119509
Background	-0.16507	ENSG00000155849
Background	0.01692	ENSG00000128335
Background	-0.17265	ENSG00000132330
Background	-0.10285	ENSG00000005801
Background	0.24351	ENSG00000115339
Background	-0.10754	ENSG00000147996
Background	-0.01437	ENSG00000131584
Background	-0.05121	ENSG00000142409
Background	0.11356	ENSG00000100344
Background	-0.13865	ENSG00000105607
Background	-0.11778	ENSG00000147231
Background	0.04229	ENSG00000151498
Background	-0.02889	ENSG00000006638
Background	0.21892	ENSG00000222033
Background	-0.00512	ENSG00000148057
Background	0.05154	ENSG00000115271
Background	0.13125	ENSG00000145217
Background	0.08635	ENSG00000237172
Background	0.1227	ENSG00000215595
Background	-0.0243	ENSG00000183172
Background	0.11887	ENSG00000115318
Background	0.26296	ENSG00000178078
Background	0.0529	ENSG00000155868
Background	0.01041	ENSG00000124357
Background	0.10261	ENSG00000147535
Background	0.01453	ENSG00000140365
Background	0.09752	ENSG00000149179
Background	0.08417	ENSG00000126106
Background	0.04247	ENSG00000110237
Background	0.08925	ENSG00000163633
Background	-0.1077	ENSG00000198522
Background	0.0525	ENSG00000198130
Background	0.42003	ENSG00000125971
Background	-0.11283	ENSG00000183569
Background	0.25074	ENSG00000086544
Background	0.14942	ENSG00000213859
Background	-0.05449	ENSG00000105641
Background	0.04275	ENSG00000110921
Background	-0.09498	ENSG00000170917
Background	0.0274	ENSG00000158552
Background	0.02414	ENSG00000184574
Background	0.02075	ENSG00000171130
Background	0.03655	ENSG00000117262
Background	0.09328	ENSG00000033011
Background	0.06952	ENSG00000132254
Background	-0.00946	ENSG00000170502
Background	-0.0708	ENSG00000055950
Background	-0.02141	ENSG00000137070
Background	0.11989	ENSG00000143595
Background	0.01914	ENSG00000259431
Background	0.07629	ENSG00000165861
Background	0.00928	ENSG00000166780
Background	-0.11414	ENSG00000272869
Background	-0.07128	ENSG00000170509
Background	-0.08073	ENSG00000167264
Background	0.05083	ENSG00000196502
Background	-0.02033	ENSG00000179922
Background	-0.18498	ENSG00000168297
Background	0.01455	ENSG00000108433
Background	0.03463	ENSG00000159708
Background	-0.07446	ENSG00000176715
Background	0.115	ENSG00000181894
Background	-0.16458	ENSG00000105372
Background	0.13652	ENSG00000102805
Background	0.08506	ENSG00000138101
Background	0.05527	ENSG00000001460
Background	0.00715	ENSG00000172273
Background	0.05071	ENSG00000101247
Background	0.18622	ENSG00000087460
Background	0.04188	ENSG00000162073
Background	-0.11408	ENSG00000134830
Background	-0.04781	ENSG00000171827
Background	0.14093	ENSG00000180938
Background	0.14954	ENSG00000154930
Background	0.08027	ENSG00000106992
Background	-0.12138	ENSG00000135723
Background	-0.04883	ENSG00000214013
Background	-0.14808	ENSG00000171566
Background	0.28484	ENSG00000057294
Background	-0.01196	ENSG00000176371
Background	-0.0336	ENSG00000151065
Background	-0.05031	ENSG00000267740
Background	-0.00746	ENSG00000133422
Background	0.08946	ENSG00000087903
Background	0.14895	ENSG00000164296
Background	-0.07428	ENSG00000114446
Background	-0.03399	ENSG00000137343
Background	-0.23284	ENSG00000183474
Background	-0.06146	ENSG00000100324
Background	0.0035	ENSG00000072954
Background	0.09276	ENSG00000182134
Background	0.08808	ENSG00000087299
Background	-0.22719	ENSG00000145736
Background	0.02343	ENSG00000162994
Background	-0.00625	ENSG00000168397
Background	0.10958	ENSG00000163482
Background	0.19866	ENSG00000119227
Background	0.05305	ENSG00000163879
Background	0.07122	ENSG00000186073
Background	-0.01895	ENSG00000115459
Background	-0.1057	ENSG00000125735
Background	-0.1463	ENSG00000196843
Background	-0.00926	ENSG00000106100
Background	0.05533	ENSG00000167625
Background	-0.14576	ENSG00000140830
Background	-0.05042	ENSG00000174586
Background	0.1712	ENSG00000167904
Background	0.10339	ENSG00000115661
Background	0.0079	ENSG00000119522
Background	0.0755	ENSG00000116525
Background	-0.15182	ENSG00000126215
Background	-0.12973	ENSG00000163026
Background	0.15935	ENSG00000131746
Background	0.07294	ENSG00000234769
Background	0.06399	ENSG00000239704
Background	-0.07538	ENSG00000135976
Background	0.23933	ENSG00000149292
Background	0.15777	ENSG00000103852
Background	-0.0243	ENSG00000168014
Background	0.14027	ENSG00000133131
Background	-0.01181	ENSG00000131943
Background	0.02215	ENSG00000004660
Background	0.15604	ENSG00000215018
Background	0.02927	ENSG00000119772
Background	-0.06022	ENSG00000267127
Background	-0.00708	ENSG00000196123
Background	-0.01485	ENSG00000011376
Background	-0.00572	ENSG00000112297
Background	-0.07377	ENSG00000169629
Background	0.05867	ENSG00000166275
Background	0.13391	ENSG00000169550
Background	-0.10156	ENSG00000168255
Background	-0.0117	ENSG00000160097
Background	0.12599	ENSG00000124429
Background	-0.10907	ENSG00000049167
Background	-0.04035	ENSG00000108773
Background	0.11799	ENSG00000257207
Background	-0.02109	ENSG00000196684
Background	-0.07477	ENSG00000108797
Background	-0.10195	ENSG00000206561
Background	-0.05815	ENSG00000205683
Background	0.10357	ENSG00000204790
Background	0.08928	ENSG00000135631
Background	0.09761	ENSG00000103227
Background	0.05996	ENSG00000105738
Background	-0.00563	ENSG00000156521
Background	0.25147	ENSG00000135373
Background	-0.10189	ENSG00000175354
Background	0.19634	ENSG00000140386
Background	0.0067	ENSG00000116127
Background	0.03815	ENSG00000251192
Background	0.06265	ENSG00000134569
Background	0.11968	ENSG00000155957
Background	-0.00167	ENSG00000135541
Background	-0.02753	ENSG00000185404
Background	0.19063	ENSG00000135622
Background	0.02691	ENSG00000163389
Background	0.10838	ENSG00000129474
Background	0.12609	ENSG00000103260
Background	-0.00663	ENSG00000123104
Background	0.01161	ENSG00000167676
Background	-0.04424	ENSG00000139668
Background	0.00663	ENSG00000006025
Background	0.12048	ENSG00000101333
Background	-0.08999	ENSG00000145882
Background	-0.18586	ENSG00000196405
Background	0.22569	ENSG00000183309
Background	0.083	ENSG00000162437
Background	0.25646	ENSG00000174233
Background	-0.00366	ENSG00000188315
Background	0.1013	ENSG00000151023
Background	0.01287	ENSG00000140511
Background	-0.04413	ENSG00000106603
Background	-0.03128	ENSG00000154582
Background	-0.01993	ENSG00000172731
Background	0.0546	ENSG00000166704
Background	-0.11456	ENSG00000196511
Background	-1e-04	ENSG00000091137
Background	0.02319	ENSG00000151164
Background	-0.02443	ENSG00000119408
Background	-0.13625	ENSG00000141664
Background	-0.03207	ENSG00000151576
Background	0.15767	ENSG00000157429
